Fit             Iteration       f1_ZAKtoMKK7P   f3_MKK7byZAK    k3_JNKbyMKK4    k3_JNKbyMKK7    k3_MKK4byZAK    k3_MKK7byJNK    k3_MKK7byZAK    scale_ppJNK     scale_ppMKK4    scale_ppMKK7    scale_t         
1.42805600e+00  451             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  6.74756000e-01  4.32769900e+00  1.39420000e-02  8.23202000e-01  8.52304000e-01  7.19426000e-01  2.50446000e+00  
1.42880200e+00  310             1.23663010e+01  6.32356530e+01  6.10071000e-01  5.24592600e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.01416000e-01  8.52304000e-01  7.86997000e-01  2.29400800e+00  
1.42931300e+00  406             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  7.74995000e-01  8.28096000e-01  2.52939600e+00  
1.42946300e+00  725             1.25886220e+01  6.32356530e+01  6.10071000e-01  4.28884000e+00  4.72724000e-01  9.99011000e-01  1.32630000e-02  8.23202000e-01  1.36227700e+00  1.05909800e+00  2.29400800e+00  
1.43160900e+00  294             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.56282300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.97443000e-01  8.40020000e-01  7.86997000e-01  2.72319700e+00  
1.43210800e+00  399             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.11399000e-01  8.25871000e-01  7.86997000e-01  2.72319700e+00  
1.43237600e+00  537             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  6.74756000e-01  4.12975200e+00  1.27430000e-02  7.82778000e-01  8.06610000e-01  8.46714000e-01  2.72319700e+00  
1.43260800e+00  363             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.51160000e-01  2.58726200e+00  1.35140000e-02  8.68486000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.43271600e+00  364             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.42825500e+00  6.74756000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  8.18583000e-01  7.86997000e-01  2.72319700e+00  
1.43329500e+00  394             1.17504040e+01  6.37956650e+01  8.45977000e-01  4.74908000e+00  8.18519000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.43366400e+00  376             1.69307880e+01  6.56663960e+01  8.45977000e-01  4.88167300e+00  7.00809000e-01  2.25255700e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.73116900e+00  
1.43434200e+00  343             1.79921040e+01  6.32356530e+01  6.10071000e-01  1.78183300e+00  6.74756000e-01  4.32769900e+00  1.24800000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.43452900e+00  423             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  1.86479000e+00  1.27430000e-02  8.56722000e-01  8.52304000e-01  7.43194000e-01  2.72319700e+00  
1.43479600e+00  283             1.84126990e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.39184000e-01  1.86479000e+00  1.27430000e-02  8.23202000e-01  8.39761000e-01  7.86997000e-01  2.72319700e+00  
1.43626000e+00  405             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.10036000e-01  2.72319700e+00  
1.43633100e+00  412             1.17504040e+01  6.31738240e+01  8.45977000e-01  4.76106200e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.43808500e+00  400             1.79921040e+01  6.32356530e+01  6.10071000e-01  5.24592600e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  7.01416000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.43901600e+00  422             1.84126990e+01  6.32356530e+01  6.10071000e-01  4.84421000e+00  6.39184000e-01  2.75094500e+00  1.18410000e-02  8.23202000e-01  8.39761000e-01  7.86997000e-01  2.78255600e+00  
1.43942800e+00  333             1.11622660e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  4.32769900e+00  1.18220000e-02  8.23202000e-01  8.42644000e-01  7.20131000e-01  2.29400800e+00  
1.43949300e+00  671             1.93372760e+01  6.32356530e+01  6.10071000e-01  4.28884000e+00  4.72724000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.36227700e+00  9.74389000e-01  2.29400800e+00  
1.44056100e+00  344             1.79921040e+01  6.32356530e+01  8.45977000e-01  4.88167300e+00  7.00809000e-01  2.58726200e+00  1.27430000e-02  7.98279000e-01  8.52304000e-01  7.48824000e-01  2.73116900e+00  
1.44269600e+00  175             1.79921040e+01  6.32356530e+01  6.10071000e-01  5.24592600e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.01416000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.44269600e+00  352             1.79921040e+01  6.32356530e+01  6.10071000e-01  5.24592600e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.01416000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.44272000e+00  250             1.79921040e+01  6.32356530e+01  6.09666000e-01  5.24592600e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.01416000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.44326000e+00  367             1.17504040e+01  5.98892010e+01  9.17365000e-01  4.76106200e+00  7.00809000e-01  2.25255700e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.44415100e+00  390             1.79921040e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  6.65898000e-01  2.40373200e+00  1.29280000e-02  7.70562000e-01  8.23047000e-01  7.86997000e-01  2.72319700e+00  
1.44605900e+00  428             1.17504040e+01  6.32356530e+01  1.03693300e+00  4.76106200e+00  6.11693000e-01  9.99011000e-01  1.27430000e-02  7.01416000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.44857800e+00  528             1.23663010e+01  6.32356530e+01  6.10071000e-01  5.16649700e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  7.82778000e-01  1.00060500e+00  9.27676000e-01  2.44425600e+00  
1.45041500e+00  511             1.25886220e+01  6.32356530e+01  5.95546000e-01  4.76106200e+00  6.74756000e-01  4.44488800e+00  1.27430000e-02  8.14560000e-01  1.33793300e+00  9.74389000e-01  2.35416300e+00  
1.45178500e+00  447             1.23663010e+01  6.32356530e+01  5.87242000e-01  4.88167300e+00  4.72724000e-01  9.99011000e-01  1.27430000e-02  7.70562000e-01  1.36227700e+00  9.74389000e-01  2.29400800e+00  
1.45831200e+00  350             1.79921040e+01  6.32356530e+01  8.45977000e-01  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.31087000e-01  2.72319700e+00  
1.45894700e+00  276             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.39707000e-01  2.58726200e+00  1.35800000e-02  8.23202000e-01  8.13136000e-01  7.86997000e-01  2.72319700e+00  
1.46091800e+00  378             1.69307880e+01  6.32356530e+01  8.45977000e-01  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  7.91548000e-01  8.87157000e-01  2.72319700e+00  
1.46357900e+00  380             1.82064810e+01  6.59005380e+01  1.03693300e+00  4.74908000e+00  7.00809000e-01  2.25255700e+00  1.27430000e-02  8.23364000e-01  8.52304000e-01  7.74087000e-01  2.72319700e+00  
1.46522200e+00  286             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  7.74995000e-01  7.74960000e-01  2.72319700e+00  
1.46831300e+00  426             1.23663010e+01  6.06747970e+01  6.10071000e-01  4.88167300e+00  6.75027000e-01  2.40373200e+00  1.29280000e-02  7.30318000e-01  9.10060000e-01  6.20012000e-01  2.29400800e+00  
1.47052100e+00  401             1.79921040e+01  6.32356530e+01  1.03693300e+00  4.88167300e+00  6.11693000e-01  1.86479000e+00  1.27430000e-02  7.70562000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.47068100e+00  604             1.91666450e+01  6.13392630e+01  6.10071000e-01  4.28884000e+00  4.94333000e-01  4.32769900e+00  1.27430000e-02  7.70562000e-01  9.36165000e-01  9.27676000e-01  2.29400800e+00  
1.47220200e+00  456             1.79921040e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  4.72724000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  9.94680000e-01  7.74087000e-01  2.50446000e+00  
1.47289800e+00  606             1.23663010e+01  6.13392630e+01  6.09666000e-01  5.13132500e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  7.70562000e-01  1.36227700e+00  9.27676000e-01  2.45717000e+00  
1.47689200e+00  282             1.79921040e+01  6.32356530e+01  1.03693300e+00  5.24592600e+00  6.11693000e-01  1.86479000e+00  1.27430000e-02  7.01416000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.47808100e+00  338             1.84126990e+01  6.37956650e+01  1.03693300e+00  4.88167300e+00  8.18519000e-01  1.86479000e+00  1.27430000e-02  7.65507000e-01  7.91548000e-01  7.86997000e-01  2.72319700e+00  
1.47849200e+00  721             1.91666450e+01  6.42401050e+01  5.87242000e-01  5.32344100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.36227700e+00  9.74389000e-01  2.29400800e+00  
1.48324900e+00  720             1.91666450e+01  6.21542090e+01  6.10071000e-01  4.55902500e+00  4.72724000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.36165000e-01  9.74389000e-01  2.72319700e+00  
1.48333300e+00  381             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.39184000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  7.69298000e-01  8.46714000e-01  2.72319700e+00  
1.48365000e+00  663             1.91666450e+01  6.29128770e+01  6.10071000e-01  4.28884000e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.36227700e+00  9.72634000e-01  2.29400800e+00  
1.48365500e+00  335             1.17504040e+01  6.31738240e+01  1.03693300e+00  4.88167300e+00  8.18519000e-01  2.45111400e+00  1.27430000e-02  8.23202000e-01  7.91548000e-01  8.58855000e-01  2.72319700e+00  
1.48499700e+00  605             1.91666450e+01  6.32356530e+01  6.10071000e-01  4.28884000e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  9.36165000e-01  9.74389000e-01  2.29400800e+00  
1.48539000e+00  297             1.79921040e+01  6.32356530e+01  6.10071000e-01  1.78183300e+00  6.74756000e-01  4.32769900e+00  1.24800000e-02  7.39803000e-01  9.15544000e-01  8.46714000e-01  2.72319700e+00  
1.48628600e+00  786             1.77829600e+01  6.32356530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  4.32769900e+00  1.18590000e-02  8.23202000e-01  1.36227700e+00  9.74389000e-01  2.17381100e+00  
1.48667600e+00  336             1.75297680e+01  6.32356530e+01  1.03693300e+00  4.88167300e+00  6.11693000e-01  1.86479000e+00  1.35800000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.48969100e+00  277             1.17504040e+01  6.37956650e+01  1.03693300e+00  4.88167300e+00  8.18519000e-01  2.45111400e+00  1.27430000e-02  7.98279000e-01  7.91548000e-01  7.86997000e-01  2.72319700e+00  
1.48973300e+00  668             1.93372760e+01  6.32356530e+01  6.03514000e-01  5.13132500e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  8.14560000e-01  9.36165000e-01  9.52495000e-01  2.29400800e+00  
1.48975800e+00  252             1.39934500e+01  6.32356530e+01  6.10071000e-01  1.78183300e+00  6.74756000e-01  2.91714900e+00  1.27430000e-02  7.84358000e-01  8.52304000e-01  7.86997000e-01  2.52939600e+00  
1.49067800e+00  571             1.68447360e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  4.46793000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  1.01466700e+00  7.95706000e-01  2.52939600e+00  
1.49191400e+00  267             1.23663010e+01  1.94462780e+01  1.23185800e+00  3.91147000e-01  8.12746000e-01  3.38142200e+00  1.69535000e-01  7.70562000e-01  9.10060000e-01  6.20012000e-01  2.29400800e+00  
1.49297000e+00  341             1.79921040e+01  6.32356530e+01  1.03693300e+00  4.88167300e+00  7.11405000e-01  2.45111400e+00  1.34680000e-02  7.98279000e-01  7.91548000e-01  7.86997000e-01  2.72319700e+00  
1.49570600e+00  659             1.95888220e+01  6.32356530e+01  6.10071000e-01  5.57728200e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  8.14560000e-01  9.36165000e-01  9.27676000e-01  2.29400800e+00  
1.50034600e+00  679             2.01052580e+01  5.72735300e+01  5.87242000e-01  5.13132500e+00  4.72724000e-01  9.46132000e-01  1.27430000e-02  8.23202000e-01  9.36165000e-01  9.74389000e-01  2.72319700e+00  
1.50112300e+00  497             1.23663010e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  4.72724000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  9.58032000e-01  7.86997000e-01  2.52939600e+00  
1.50543100e+00  296             1.82064810e+01  6.32356530e+01  1.03693300e+00  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.98279000e-01  7.91548000e-01  7.74087000e-01  2.72319700e+00  
1.50725000e+00  639             1.79921040e+01  6.32356530e+01  5.87242000e-01  5.18264500e+00  4.72724000e-01  4.12581600e+00  1.27430000e-02  7.70562000e-01  9.36165000e-01  9.27676000e-01  2.55631600e+00  
1.50785200e+00  519             1.25886220e+01  6.55360600e+01  6.10071000e-01  5.13132500e+00  6.74210000e-01  2.40373200e+00  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.74087000e-01  2.29400800e+00  
1.50936000e+00  320             1.08259470e+01  6.42991470e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  1.03389100e+00  1.54860000e-01  7.70562000e-01  1.36227700e+00  5.49482000e-01  1.30885700e+00  
1.51577000e+00  603             1.23663010e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.36227700e+00  9.74389000e-01  2.72319700e+00  
1.51581100e+00  290             1.79921040e+01  6.32356530e+01  6.10071000e-01  1.78183300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.84358000e-01  8.52304000e-01  7.23264000e-01  2.72319700e+00  
1.51787700e+00  485             2.04658480e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  6.74756000e-01  4.32769900e+00  1.37460000e-02  8.23202000e-01  1.36227700e+00  7.74087000e-01  2.36751500e+00  
1.51882700e+00  261             1.79921040e+01  6.32356530e+01  1.23185800e+00  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.18039000e-01  2.72319700e+00  
1.51999600e+00  253             1.84126990e+01  6.32356530e+01  1.08447500e+00  4.04548000e-01  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.87038000e-01  2.87988000e+00  
1.52084100e+00  607             1.25886220e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  4.72724000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  9.04785000e-01  8.88542000e-01  2.50360200e+00  
1.52154000e+00  527             1.91666450e+01  6.32356530e+01  5.87242000e-01  5.13132500e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.36665000e-01  1.36227700e+00  7.74087000e-01  2.29400800e+00  
1.52301600e+00  187             1.79921040e+01  6.32356530e+01  1.03693300e+00  4.88167300e+00  6.11693000e-01  9.99011000e-01  1.27430000e-02  7.70562000e-01  7.91548000e-01  7.86997000e-01  2.72319700e+00  
1.52412300e+00  342             1.17504040e+01  6.32356530e+01  1.03693300e+00  4.42387400e+00  6.11693000e-01  2.45111400e+00  1.38200000e-02  7.98279000e-01  7.91548000e-01  7.86997000e-01  2.72319700e+00  
1.52458900e+00  521             1.79921040e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  7.07976000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  1.36227700e+00  8.46714000e-01  2.29400800e+00  
1.52698600e+00  279             6.51443400e+00  3.61872610e+01  1.23185800e+00  3.91147000e-01  8.12746000e-01  3.38142200e+00  1.69535000e-01  8.56722000e-01  9.10060000e-01  6.20012000e-01  1.18806300e+00  
1.52811800e+00  306             1.84126990e+01  6.32356530e+01  1.03693300e+00  4.88167300e+00  6.11693000e-01  2.58726200e+00  1.27430000e-02  7.98279000e-01  7.91548000e-01  7.86997000e-01  2.72319700e+00  
1.52835100e+00  165             1.84126990e+01  6.32356530e+01  1.03693300e+00  4.88167300e+00  6.11693000e-01  1.86479000e+00  1.27430000e-02  7.98279000e-01  7.91548000e-01  7.86997000e-01  2.72319700e+00  
1.53131400e+00  454             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.00809000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  1.36227700e+00  8.87157000e-01  2.49929000e+00  
1.53199500e+00  158             6.51443400e+00  3.38087680e+01  1.23185800e+00  3.91147000e-01  8.12746000e-01  3.38142200e+00  1.69535000e-01  7.70562000e-01  9.10060000e-01  6.20012000e-01  1.30885700e+00  
1.53498400e+00  465             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  4.93578000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.29400800e+00  
1.53825300e+00  593             1.91666450e+01  6.32356530e+01  6.09666000e-01  4.33593500e+00  7.07976000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  1.36829400e+00  9.74389000e-01  2.52939600e+00  
1.53974800e+00  712             1.91666450e+01  6.70614840e+01  6.44947000e-01  4.87717200e+00  4.46793000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  9.36165000e-01  9.27676000e-01  2.52939600e+00  
1.54113500e+00  466             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.51756200e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.86997000e-01  2.49929000e+00  
1.54134600e+00  690             1.91666450e+01  6.13392630e+01  6.09666000e-01  5.32344100e+00  7.00809000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  1.36829400e+00  8.48764000e-01  2.43956600e+00  
1.54290500e+00  633             1.91666450e+01  6.32356530e+01  6.09666000e-01  5.32344100e+00  7.07976000e-01  4.67003800e+00  1.27430000e-02  8.23202000e-01  1.36829400e+00  8.87157000e-01  2.42262200e+00  
1.54569700e+00  585             1.79921040e+01  6.32356530e+01  6.44947000e-01  5.13132500e+00  7.07976000e-01  4.70126900e+00  1.15560000e-02  6.95084000e-01  1.36227700e+00  9.27676000e-01  2.29400800e+00  
1.54734800e+00  666             1.79921040e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  4.72724000e-01  1.04061400e+00  1.34290000e-02  8.23202000e-01  9.09881000e-01  7.74087000e-01  2.50446000e+00  
1.54763800e+00  598             1.91666450e+01  6.32356530e+01  5.87242000e-01  5.16649700e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  7.82778000e-01  8.87320000e-01  9.27676000e-01  2.52939600e+00  
1.54805900e+00  612             1.79921040e+01  6.32356530e+01  6.09666000e-01  4.76106200e+00  7.34534000e-01  3.96578900e+00  1.28780000e-02  8.23202000e-01  1.36227700e+00  8.46714000e-01  2.29400800e+00  
1.54972200e+00  215             1.39934500e+01  3.15667000e+01  6.10071000e-01  1.78183300e+00  6.74756000e-01  2.91714900e+00  4.29418000e-01  7.39803000e-01  8.52304000e-01  5.58192000e-01  2.52939600e+00  
1.54996400e+00  660             1.91666450e+01  6.32356530e+01  6.44947000e-01  4.87717200e+00  7.07976000e-01  2.58726200e+00  1.27430000e-02  7.70562000e-01  1.36829400e+00  9.27676000e-01  2.52939600e+00  
1.55414400e+00  622             1.25886220e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  4.52291000e-01  4.32769900e+00  1.27430000e-02  7.70562000e-01  9.16593000e-01  9.74389000e-01  2.29400800e+00  
1.55810600e+00  484             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  8.18519000e-01  9.99011000e-01  1.27430000e-02  7.70562000e-01  1.30072000e+00  7.74087000e-01  2.29400800e+00  
1.55949700e+00  202             1.79921040e+01  3.38087680e+01  1.23185800e+00  7.85582000e-01  8.12746000e-01  3.38142200e+00  1.69535000e-01  7.70562000e-01  9.10060000e-01  7.29399000e-01  1.30885700e+00  
1.56146700e+00  648             1.93372760e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.36227700e+00  9.27676000e-01  2.72319700e+00  
1.56169800e+00  513             1.93372760e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  8.37635000e-01  8.73126000e-01  8.87157000e-01  2.72319700e+00  
1.56173100e+00  460             1.79921040e+01  6.74099700e+01  6.09666000e-01  4.76106200e+00  7.34534000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  1.36227700e+00  7.95706000e-01  2.29400800e+00  
1.56992700e+00  662             1.91666450e+01  6.32356530e+01  6.10071000e-01  4.84575700e+00  4.83205000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.36165000e-01  8.87157000e-01  2.29400800e+00  
1.57130500e+00  642             1.91666450e+01  6.23297010e+01  6.10071000e-01  5.70095300e+00  7.07976000e-01  4.67003800e+00  1.27430000e-02  8.23202000e-01  1.36227700e+00  9.74389000e-01  2.72319700e+00  
1.57408800e+00  653             1.29561450e+01  6.32356530e+01  6.10071000e-01  4.69519900e+00  7.75176000e-01  2.40373200e+00  1.27430000e-02  8.23202000e-01  1.36227700e+00  9.86025000e-01  2.29400800e+00  
1.57573800e+00  258             1.79921040e+01  6.32356530e+01  6.10071000e-01  1.78183300e+00  6.74756000e-01  9.99011000e-01  4.29418000e-01  7.39803000e-01  8.32311000e-01  5.58192000e-01  2.52939600e+00  
1.57951100e+00  486             1.17504040e+01  6.32356530e+01  5.74250000e-01  5.13132500e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  7.98279000e-01  8.52304000e-01  9.74389000e-01  2.67956100e+00  
1.57963500e+00  640             1.25886220e+01  6.32356530e+01  6.44947000e-01  5.32344100e+00  4.72724000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.36165000e-01  8.12756000e-01  2.29400800e+00  
1.58686600e+00  691             1.91666450e+01  6.32356530e+01  6.09666000e-01  4.87717200e+00  4.46793000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.36165000e-01  8.73186000e-01  2.52939600e+00  
1.59095700e+00  489             1.69307880e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  4.76785000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.12756000e-01  2.72565700e+00  
1.59235400e+00  384             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  4.72724000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.74087000e-01  2.29400800e+00  
1.59465800e+00  469             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  7.34011000e-01  8.85181000e-01  7.74087000e-01  2.52939600e+00  
1.60061000e+00  148             1.82064810e+01  6.32356530e+01  2.38940900e+00  2.75283500e+00  2.92191000e-01  2.43736700e+00  1.27430000e-02  8.56722000e-01  1.58152100e+00  7.86997000e-01  3.68339200e+00  
1.60379200e+00  427             1.79921040e+01  2.01341990e+01  1.23185800e+00  3.91147000e-01  8.12746000e-01  3.38142200e+00  1.69535000e-01  7.70562000e-01  9.13255000e-01  7.86997000e-01  2.72319700e+00  
1.60899600e+00  674             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.34534000e-01  9.13313000e-01  1.27430000e-02  8.23202000e-01  1.36227700e+00  8.11042000e-01  2.72319700e+00  
1.60913300e+00  416             1.79921040e+01  6.32356530e+01  5.59910000e-01  5.13132500e+00  4.72724000e-01  4.42023500e+00  1.27430000e-02  7.84358000e-01  8.52304000e-01  7.74087000e-01  2.29400800e+00  
1.61048800e+00  644             1.23663010e+01  6.32356530e+01  6.09666000e-01  4.42310100e+00  4.72724000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.36165000e-01  9.27676000e-01  2.29400800e+00  
1.61126700e+00  621             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.21925000e-01  2.36349000e+00  1.31300000e-02  7.70562000e-01  1.36227700e+00  7.74087000e-01  2.72319700e+00  
1.61539600e+00  724             1.93372760e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.39600000e-02  8.23202000e-01  1.45206600e+00  8.33568000e-01  2.29400800e+00  
1.61682900e+00  273             1.84126990e+01  3.33166180e+01  1.08447500e+00  4.73407300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.55318000e-01  7.87038000e-01  2.72319700e+00  
1.63200700e+00  37              1.23663010e+01  1.83501280e+01  2.43574500e+00  7.85582000e-01  4.72724000e-01  4.32769900e+00  3.46458000e-01  7.70562000e-01  1.36227700e+00  7.74365000e-01  2.29400800e+00  
1.63200700e+00  144             1.23663010e+01  1.83501280e+01  2.43574500e+00  7.85582000e-01  4.72724000e-01  4.32769900e+00  3.46458000e-01  7.70562000e-01  1.36227700e+00  7.74365000e-01  2.29400800e+00  
1.63202400e+00  287             1.23663010e+01  6.32356530e+01  1.23185800e+00  4.88167300e+00  6.74756000e-01  4.32769900e+00  1.69535000e-01  7.70562000e-01  8.52304000e-01  6.20012000e-01  2.29400800e+00  
1.64240900e+00  248             1.39934500e+01  3.33166180e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  2.91714900e+00  1.27430000e-02  7.70562000e-01  8.55318000e-01  7.86997000e-01  2.72319700e+00  
1.64334500e+00  322             1.69307880e+01  6.32356530e+01  2.43574500e+00  4.74908000e+00  8.18519000e-01  2.81741100e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.64456600e+00  260             1.79921040e+01  3.38087680e+01  6.10071000e-01  7.85582000e-01  8.12746000e-01  3.38142200e+00  1.69535000e-01  7.70562000e-01  9.10060000e-01  7.86997000e-01  1.30885700e+00  
1.64461700e+00  178             1.17504040e+01  6.32356530e+01  2.43574500e+00  4.76106200e+00  8.18519000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.64940300e+00  487             1.17504040e+01  6.32356530e+01  6.25211000e-01  4.76106200e+00  4.52291000e-01  4.32769900e+00  1.27430000e-02  7.70562000e-01  8.52304000e-01  7.74087000e-01  2.59325400e+00  
1.65005500e+00  181             1.39934500e+01  3.15667000e+01  1.31215000e-01  5.24592600e+00  6.74756000e-01  2.58726200e+00  1.54860000e-01  7.01416000e-01  7.89464000e-01  5.49482000e-01  2.68968800e+00  
