Fit             Iteration       K1              K2              alpha           
7.26471000e-01  gen111perm1     5.53780000e-01  1.18175880e+03  5.48794000e-01  
7.26791000e-01  gen138perm7     6.92695000e-01  1.11142765e+03  4.62129000e-01  
7.26845000e-01  gen77perm7      5.96223000e-01  1.27347163e+03  9.91791000e-01  
7.26969000e-01  gen56perm50     5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.26996000e-01  gen181perm7     5.11058000e-01  8.23010709e+02  3.38713000e-01  
7.27087000e-01  gen66perm1      5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.27106000e-01  gen88perm7      6.15072000e-01  1.27347163e+03  6.90305000e-01  
7.27379000e-01  gen167perm7     5.11058000e-01  8.55397174e+02  5.17619000e-01  
7.27580000e-01  gen9perm1       9.91236000e-01  1.35715396e+03  9.53202000e-01  
7.27696000e-01  gen72perm7      5.69800000e-01  1.27347163e+03  9.91791000e-01  
7.27707000e-01  gen176perm7     5.11058000e-01  8.00318575e+02  3.87936000e-01  
7.28256000e-01  gen48perm1      5.69800000e-01  1.57939230e+03  6.12487000e-01  
7.28415000e-01  gen156perm7     6.06370000e-01  8.55397174e+02  4.51264000e-01  
7.28427000e-01  gen152perm7     6.62072000e-01  1.04507245e+03  4.51264000e-01  
7.28612000e-01  gen96perm1      6.17331000e-01  1.29793726e+03  6.31185000e-01  
7.28924000e-01  gen3perm1       4.23058000e-01  2.82638315e+03  9.43842000e-01  
7.29102000e-01  gen167perm1     5.11058000e-01  9.65797719e+02  5.17619000e-01  
7.29144000e-01  gen141perm1     6.10221000e-01  1.19303750e+03  4.42640000e-01  
7.29229000e-01  gen1perm1       1.26650000e-02  7.97742500e+01  7.79636000e-01  
7.29704000e-01  gen18perm7      7.65749000e-01  1.31874103e+03  8.15367000e-01  
7.29788000e-01  gen155perm1     6.06370000e-01  1.04507245e+03  4.51264000e-01  
7.30430000e-01  gen22perm7      6.95311000e-01  1.31874103e+03  7.20127000e-01  
7.30670000e-01  gen85perm1      6.15072000e-01  1.27347163e+03  7.46745000e-01  
7.30955000e-01  gen160perm7     5.86254000e-01  8.55397174e+02  5.14155000e-01  
7.31194000e-01  gen12perm7      7.68847000e-01  1.43381420e+03  9.53202000e-01  
7.31221000e-01  gen54perm1      5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.32320000e-01  gen116perm1     5.53780000e-01  1.12263486e+03  5.48794000e-01  
7.32530000e-01  gen54perm7      5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.32581000e-01  gen1perm7       2.75982100e+00  7.47047580e+02  1.15854600e+00  
7.32706000e-01  gen181perm42    5.11058000e-01  8.23010709e+02  3.87936000e-01  
7.33307000e-01  gen94perm7      6.17331000e-01  1.29793726e+03  7.49559000e-01  
7.33366000e-01  gen34perm1      5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.33722000e-01  gen32perm7      9.04788000e-01  1.25010559e+03  7.20127000e-01  
7.33741000e-01  gen102perm7     6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.34020000e-01  gen156perm1     6.06370000e-01  8.55397174e+02  5.14155000e-01  
7.34079000e-01  gen142perm1     6.10221000e-01  1.19303750e+03  4.42640000e-01  
7.34236000e-01  gen34perm7      5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.34333000e-01  gen170perm7     5.11058000e-01  9.65797719e+02  6.03315000e-01  
7.34591000e-01  gen39perm1      5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.34714000e-01  gen41perm1      5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.35463000e-01  gen84perm1      6.15072000e-01  1.08015829e+03  8.86074000e-01  
7.35485000e-01  gen15perm7      7.65749000e-01  1.13523211e+03  9.27741000e-01  
7.35758000e-01  gen76perm7      5.69800000e-01  1.30485902e+03  8.84128000e-01  
7.35854000e-01  gen149perm7     6.62072000e-01  1.19303750e+03  4.51264000e-01  
7.35906000e-01  gen107perm7     6.17331000e-01  1.18175880e+03  5.48794000e-01  
7.35917000e-01  gen91perm1      6.68198000e-01  1.31799886e+03  7.46745000e-01  
7.36026000e-01  gen123perm1     5.85048000e-01  1.09784735e+03  4.42640000e-01  
7.36124000e-01  gen82perm1      5.31105000e-01  1.08015829e+03  7.95325000e-01  
7.36314000e-01  gen22perm1      7.65749000e-01  1.31874103e+03  7.20127000e-01  
7.36845000e-01  gen41perm7      5.96680000e-01  1.34911039e+03  7.20127000e-01  
7.36846000e-01  gen14perm7      7.65749000e-01  1.13523211e+03  9.53202000e-01  
7.36963000e-01  gen180perm1     5.11058000e-01  8.23010709e+02  3.87936000e-01  
7.37034000e-01  gen97perm1      6.17331000e-01  1.29793726e+03  6.31185000e-01  
7.37596000e-01  gen165perm1     5.86254000e-01  8.55397174e+02  4.93601000e-01  
7.37599000e-01  gen108perm42    6.17331000e-01  1.18175880e+03  5.48794000e-01  
7.37801000e-01  gen113perm1     5.53780000e-01  1.18175880e+03  5.48794000e-01  
7.38004000e-01  gen73perm1      5.69800000e-01  1.27347163e+03  9.91791000e-01  
7.38048000e-01  gen93perm1      6.15072000e-01  1.31799886e+03  7.46745000e-01  
7.38049000e-01  gen77perm1      5.69800000e-01  1.30485902e+03  9.91791000e-01  
7.38404000e-01  gen66perm42     5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.38661000e-01  gen125perm7     5.85048000e-01  1.09784735e+03  5.48794000e-01  
7.38932000e-01  gen99perm7      6.17331000e-01  1.29793726e+03  5.48794000e-01  
7.39154000e-01  gen171perm1     5.11058000e-01  9.65797719e+02  5.17619000e-01  
7.39491000e-01  gen20perm7      7.65749000e-01  1.31874103e+03  8.13097000e-01  
7.39691000e-01  gen47perm1      5.69800000e-01  1.38987987e+03  7.30676000e-01  
7.39815000e-01  gen158perm7     6.03967000e-01  8.55397174e+02  4.94241000e-01  
7.39901000e-01  gen108perm7     4.98818000e-01  1.18175880e+03  5.48794000e-01  
7.40312000e-01  gen84perm46     6.15072000e-01  1.08015829e+03  8.86074000e-01  
7.40551000e-01  gen16perm7      7.65749000e-01  1.43381420e+03  9.27741000e-01  
7.40982000e-01  gen161perm7     5.66375000e-01  8.55397174e+02  5.14155000e-01  
7.41024000e-01  gen166perm42    5.69202000e-01  8.55397174e+02  5.17619000e-01  
7.41633000e-01  gen27perm46     6.97312000e-01  1.31874103e+03  7.20127000e-01  
7.41932000e-01  gen137perm7     6.10221000e-01  1.11142765e+03  4.42640000e-01  
7.42227000e-01  gen104perm42    6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.42294000e-01  gen55perm7      5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.42382000e-01  gen9perm7       9.76992000e-01  1.35715396e+03  9.53202000e-01  
7.42407000e-01  gen44perm1      5.96680000e-01  1.34911039e+03  7.30676000e-01  
7.42568000e-01  gen35perm7      5.96680000e-01  1.25010559e+03  7.60119000e-01  
7.42909000e-01  gen114perm1     5.53780000e-01  1.12263486e+03  5.48794000e-01  
7.42985000e-01  gen120perm7     5.53780000e-01  1.09784735e+03  3.64780000e-01  
7.43034000e-01  gen39perm42     5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.43051000e-01  gen89perm1      6.15072000e-01  1.27347163e+03  7.46745000e-01  
7.43219000e-01  gen97perm7      6.17331000e-01  1.29793726e+03  5.48794000e-01  
7.43235000e-01  gen106perm7     5.26132000e-01  1.18175880e+03  5.48794000e-01  
7.43291000e-01  gen172perm7     5.11058000e-01  9.65797719e+02  4.20576000e-01  
7.43380000e-01  gen138perm1     6.10221000e-01  1.11142765e+03  4.42640000e-01  
7.43584000e-01  gen130perm7     5.48677000e-01  1.11628721e+03  4.42640000e-01  
7.43601000e-01  gen28perm1      6.27317000e-01  1.25010559e+03  7.20127000e-01  
7.43632000e-01  gen119perm42    5.53780000e-01  1.11415448e+03  5.83131000e-01  
7.43638000e-01  gen44perm7      5.96680000e-01  1.34911039e+03  7.30676000e-01  
7.43941000e-01  gen126perm7     5.85048000e-01  9.57682362e+02  4.42640000e-01  
7.44136000e-01  gen166perm7     5.11058000e-01  8.55397174e+02  4.93601000e-01  
7.44250000e-01  gen127perm1     5.85048000e-01  1.02222352e+03  4.42640000e-01  
7.44295000e-01  gen171perm7     6.02956000e-01  9.65797719e+02  5.17619000e-01  
7.44504000e-01  gen81perm1      5.77451000e-01  1.27347163e+03  7.95325000e-01  
7.44550000e-01  gen157perm7     6.06370000e-01  8.48341176e+02  5.14155000e-01  
7.44613000e-01  gen43perm1      6.39966000e-01  1.34911039e+03  7.30676000e-01  
7.44653000e-01  gen148perm1     6.62072000e-01  1.04507245e+03  4.51264000e-01  
7.45076000e-01  gen48perm7      5.69800000e-01  1.41647309e+03  7.30676000e-01  
7.45877000e-01  gen178perm7     5.11058000e-01  9.65797719e+02  3.25907000e-01  
7.45886000e-01  gen126perm1     5.85048000e-01  9.57682362e+02  4.42640000e-01  
7.46081000e-01  gen114perm7     5.53780000e-01  1.07206757e+03  5.48794000e-01  
7.46105000e-01  gen144perm7     6.10221000e-01  1.19303750e+03  4.42640000e-01  
7.46134000e-01  gen180perm7     5.11058000e-01  8.23010709e+02  3.87936000e-01  
7.46230000e-01  gen33perm7      9.04788000e-01  1.25010559e+03  6.75780000e-01  
7.46446000e-01  gen3perm46      8.58144000e-01  3.53946722e+03  1.34784000e+00  
7.46474000e-01  gen157perm1     6.06370000e-01  8.55397174e+02  5.14155000e-01  
7.46507000e-01  gen38perm7      5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.46710000e-01  gen141perm7     6.41348000e-01  1.19303750e+03  4.42640000e-01  
7.47380000e-01  gen24perm7      6.95311000e-01  1.31874103e+03  7.20127000e-01  
7.48031000e-01  gen82perm7      5.77451000e-01  1.08015829e+03  8.86074000e-01  
7.48123000e-01  gen10perm42     9.91236000e-01  1.35715396e+03  9.53202000e-01  
7.48180000e-01  gen122perm1     5.56170000e-01  1.09784735e+03  5.48794000e-01  
7.48489000e-01  gen30perm42     5.96680000e-01  1.16383089e+03  7.20127000e-01  
7.48489000e-01  gen53perm7      4.89680000e-01  1.26095991e+03  8.38263000e-01  
7.48516000e-01  gen96perm7      6.17331000e-01  1.29793726e+03  6.31185000e-01  
7.48881000e-01  gen59perm7      5.69800000e-01  1.32185842e+03  9.91791000e-01  
7.48898000e-01  gen93perm46     6.68198000e-01  1.31799886e+03  7.46745000e-01  
7.49181000e-01  gen124perm7     5.85048000e-01  1.09784735e+03  4.42640000e-01  
7.49264000e-01  gen173perm7     5.11058000e-01  9.65797719e+02  6.03315000e-01  
7.49287000e-01  gen55perm1      5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.49366000e-01  gen143perm1     6.41348000e-01  9.94842161e+02  4.42640000e-01  
7.49490000e-01  gen29perm1      6.97312000e-01  1.25010559e+03  7.20127000e-01  
7.49500000e-01  gen162perm7     5.86254000e-01  8.55397174e+02  5.93516000e-01  
7.49886000e-01  gen112perm7     5.53780000e-01  1.12263486e+03  6.07848000e-01  
7.49909000e-01  gen110perm1     5.53780000e-01  1.18175880e+03  5.48794000e-01  
7.49959000e-01  gen7perm1       9.91236000e-01  1.43381420e+03  1.33205000e+00  
7.50048000e-01  gen69perm7      5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.50352000e-01  gen45perm7      5.69800000e-01  1.18823418e+03  7.30676000e-01  
7.50791000e-01  gen72perm46     5.69800000e-01  1.27347163e+03  9.91791000e-01  
7.51503000e-01  gen163perm42    5.86254000e-01  8.55397174e+02  5.17619000e-01  
7.51987000e-01  gen60perm1      5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.52280000e-01  gen103perm1     6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.52652000e-01  gen130perm1     5.48677000e-01  1.02222352e+03  4.42640000e-01  
7.52755000e-01  gen67perm1      5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.52978000e-01  gen173perm1     5.11058000e-01  9.65797719e+02  4.20576000e-01  
7.53149000e-01  gen57perm7      5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.53189000e-01  gen6perm7       1.38388000e-01  1.67609948e+02  1.40829400e+00  
7.53362000e-01  gen161perm1     5.86254000e-01  8.55397174e+02  5.17619000e-01  
7.53684000e-01  gen74perm1      4.69513000e-01  1.10859083e+03  9.91791000e-01  
7.54361000e-01  gen168perm42    5.11058000e-01  9.65797719e+02  5.89472000e-01  
7.54943000e-01  gen39perm7      5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.55197000e-01  gen129perm42    5.85048000e-01  1.02222352e+03  4.42640000e-01  
7.55376000e-01  gen23perm42     6.95311000e-01  1.31874103e+03  6.61696000e-01  
7.55410000e-01  gen8perm1       1.38388000e-01  1.43381420e+03  1.33205000e+00  
7.56384000e-01  gen104perm7     6.17331000e-01  1.16824945e+03  4.76105000e-01  
7.56639000e-01  gen78perm1      5.69800000e-01  1.27347163e+03  9.91791000e-01  
7.56778000e-01  gen136perm7     6.10221000e-01  1.20575702e+03  4.42640000e-01  
7.56924000e-01  gen90perm7      6.15072000e-01  1.03199936e+03  7.46745000e-01  
7.57076000e-01  gen153perm7     6.62072000e-01  1.04507245e+03  4.51264000e-01  
7.57081000e-01  gen121perm7     6.44603000e-01  1.09784735e+03  4.42640000e-01  
7.57131000e-01  gen177perm7     5.11058000e-01  9.65797719e+02  3.87936000e-01  
7.57440000e-01  gen98perm42     6.17331000e-01  1.37683316e+03  5.48794000e-01  
7.57623000e-01  gen142perm42    6.10221000e-01  1.19303750e+03  4.42640000e-01  
7.57963000e-01  gen31perm7      5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.58363000e-01  gen8perm7       9.39869000e-01  1.57973638e+02  7.37998000e-01  
7.58411000e-01  gen10perm7      9.91236000e-01  1.35715396e+03  9.53202000e-01  
7.58601000e-01  gen171perm46    5.11058000e-01  9.64421317e+02  6.03315000e-01  
7.58646000e-01  gen174perm7     4.13663000e-01  8.00318575e+02  4.20576000e-01  
7.58748000e-01  gen146perm1     6.62072000e-01  1.19303750e+03  4.42640000e-01  
7.58953000e-01  gen62perm7      5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.59588000e-01  gen50perm46     5.69800000e-01  1.26095991e+03  7.30676000e-01  
7.59873000e-01  gen159perm7     5.86254000e-01  8.55397174e+02  5.14155000e-01  
7.59878000e-01  gen5perm7       5.80741000e-01  6.20269277e+02  1.33205000e+00  
7.60181000e-01  gen98perm46     6.17331000e-01  1.29793726e+03  5.48794000e-01  
7.60515000e-01  gen97perm42     6.17331000e-01  1.29793726e+03  6.31185000e-01  
7.60528000e-01  gen172perm1     5.09097000e-01  9.65797719e+02  4.20576000e-01  
7.60533000e-01  gen88perm42     6.15072000e-01  1.27347163e+03  7.46745000e-01  
7.60542000e-01  gen56perm7      5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.60725000e-01  gen88perm1      6.15072000e-01  1.27347163e+03  7.46745000e-01  
7.60748000e-01  gen11perm1      9.05289000e-01  1.57973638e+02  9.53202000e-01  
7.60913000e-01  gen64perm7      5.69800000e-01  1.26593909e+03  1.00305800e+00  
7.61464000e-01  gen116perm7     5.53780000e-01  1.12263486e+03  5.48794000e-01  
7.61508000e-01  gen36perm7      5.96680000e-01  1.25010559e+03  7.60119000e-01  
7.61540000e-01  gen112perm48    5.53780000e-01  1.30817910e+03  5.48794000e-01  
7.61733000e-01  gen86perm1      6.15072000e-01  1.27347163e+03  7.46745000e-01  
7.61748000e-01  gen83perm42     5.31105000e-01  1.27347163e+03  8.86074000e-01  
7.62033000e-01  gen72perm1      5.69800000e-01  1.27347163e+03  9.91791000e-01  
7.62916000e-01  gen170perm1     5.11058000e-01  9.65797719e+02  5.17619000e-01  
7.63259000e-01  gen118perm7     5.67676000e-01  1.14981067e+03  5.48794000e-01  
7.63353000e-01  gen177perm1     5.11058000e-01  9.65797719e+02  3.87936000e-01  
7.63441000e-01  gen24perm42     6.95311000e-01  1.31874103e+03  7.20127000e-01  
7.63886000e-01  gen36perm1      5.96680000e-01  1.25010559e+03  7.60119000e-01  
7.64235000e-01  gen129perm1     5.85048000e-01  1.02222352e+03  4.42640000e-01  
7.64353000e-01  gen133perm7     6.10221000e-01  1.02222352e+03  3.65564000e-01  
7.64606000e-01  gen45perm42     5.96680000e-01  1.38987987e+03  7.27791000e-01  
7.64710000e-01  gen78perm46     5.77451000e-01  1.27347163e+03  9.91791000e-01  
7.64799000e-01  gen92perm42     6.68198000e-01  1.31799886e+03  7.46745000e-01  
7.64889000e-01  gen182perm42    5.60410000e-01  8.23010709e+02  3.87936000e-01  
7.65124000e-01  gen53perm48     4.89680000e-01  1.26095991e+03  8.38263000e-01  
7.65153000e-01  gen76perm42     5.69800000e-01  1.27347163e+03  9.74741000e-01  
7.65189000e-01  gen175perm46    5.11058000e-01  8.00318575e+02  4.20576000e-01  
7.65243000e-01  gen140perm42    6.10221000e-01  1.19303750e+03  4.42640000e-01  
7.65274000e-01  gen81perm7      5.77451000e-01  1.27347163e+03  7.95325000e-01  
7.65296000e-01  gen71perm46     5.69800000e-01  1.27347163e+03  9.91791000e-01  
7.65296000e-01  gen111perm7     5.53780000e-01  1.12263486e+03  5.48794000e-01  
7.65322000e-01  gen87perm1      6.15072000e-01  1.27347163e+03  7.46745000e-01  
7.65467000e-01  gen26perm46     7.09659000e-01  1.31874103e+03  7.20127000e-01  
7.65619000e-01  gen11perm7      9.91236000e-01  1.31874103e+03  1.39673900e+00  
7.65625000e-01  gen136perm1     6.10221000e-01  1.11142765e+03  4.42640000e-01  
7.65690000e-01  gen112perm42    5.53780000e-01  1.18175880e+03  6.17943000e-01  
7.65731000e-01  gen103perm7     6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.66191000e-01  gen62perm48     5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.66351000e-01  gen77perm42     5.69800000e-01  1.30485902e+03  9.91791000e-01  
7.66481000e-01  gen147perm42    6.62072000e-01  1.19303750e+03  3.70878000e-01  
7.66580000e-01  gen13perm42     9.91236000e-01  1.31874103e+03  9.53202000e-01  
7.66832000e-01  gen119perm7     5.66035000e-01  1.14981067e+03  5.48794000e-01  
7.66980000e-01  gen165perm46    5.86254000e-01  7.12943940e+02  4.93601000e-01  
7.66986000e-01  gen149perm1     6.84192000e-01  1.04507245e+03  3.70878000e-01  
7.67180000e-01  gen179perm1     5.11058000e-01  8.23010709e+02  3.87936000e-01  
7.67193000e-01  gen154perm7     6.62072000e-01  1.04507245e+03  5.14155000e-01  
7.67514000e-01  gen22perm42     7.65749000e-01  1.31874103e+03  7.20127000e-01  
7.67780000e-01  gen178perm46    5.11058000e-01  9.65797719e+02  3.87936000e-01  
7.67920000e-01  gen6perm42      9.39869000e-01  1.67609948e+02  8.69897000e-01  
7.68298000e-01  gen128perm42    5.85048000e-01  1.02222352e+03  4.42640000e-01  
7.68724000e-01  gen171perm42    5.11058000e-01  1.07067490e+03  5.17619000e-01  
7.68904000e-01  gen183perm1     5.60410000e-01  8.23010709e+02  3.38713000e-01  
7.69311000e-01  gen52perm42     5.69800000e-01  1.26095991e+03  7.30676000e-01  
7.69913000e-01  gen173perm48    5.11058000e-01  9.65797719e+02  4.20576000e-01  
7.69972000e-01  gen28perm42     6.27317000e-01  1.31874103e+03  7.20127000e-01  
7.70003000e-01  gen92perm1      6.68198000e-01  1.31799886e+03  7.46745000e-01  
7.70256000e-01  gen2perm1       1.52694000e-01  1.67609948e+02  8.62467000e-01  
7.70597000e-01  gen48perm46     6.54239000e-01  1.57939230e+03  6.12487000e-01  
7.71050000e-01  gen50perm1      5.69800000e-01  1.26095991e+03  7.51934000e-01  
7.71130000e-01  gen120perm48    5.53780000e-01  1.11415448e+03  4.42640000e-01  
7.71195000e-01  gen117perm7     5.53780000e-01  1.19867400e+03  5.48794000e-01  
7.71721000e-01  gen160perm1     5.86254000e-01  8.55397174e+02  5.14155000e-01  
7.71873000e-01  gen68perm7      5.51535000e-01  1.26593909e+03  9.91791000e-01  
7.71966000e-01  gen102perm48    6.17331000e-01  1.18707035e+03  5.81260000e-01  
7.71973000e-01  gen127perm42    5.13329000e-01  1.02222352e+03  4.42640000e-01  
7.72007000e-01  gen27perm7      6.27317000e-01  1.31874103e+03  7.20127000e-01  
7.72175000e-01  gen35perm42     5.96680000e-01  1.05963667e+03  7.81166000e-01  
7.72888000e-01  gen115perm1     5.53780000e-01  1.07206757e+03  5.48794000e-01  
7.73076000e-01  gen160perm42    5.86254000e-01  8.55397174e+02  5.14155000e-01  
7.73176000e-01  gen184perm42    5.11058000e-01  9.14000252e+02  3.88236000e-01  
7.73935000e-01  gen92perm7      6.15072000e-01  1.31799886e+03  7.46745000e-01  
7.74058000e-01  gen10perm1      8.98074000e-01  1.57973638e+02  9.53202000e-01  
7.74089000e-01  gen148perm7     6.62072000e-01  1.04507245e+03  5.36691000e-01  
7.75621000e-01  gen35perm46     8.26540000e-01  1.25010559e+03  7.73211000e-01  
7.75926000e-01  gen37perm46     5.96680000e-01  1.25010559e+03  7.33671000e-01  
7.76012000e-01  gen42perm1      5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.76169000e-01  gen148perm46    6.62072000e-01  1.04507245e+03  4.51264000e-01  
7.76213000e-01  gen86perm42     6.15072000e-01  1.24477639e+03  7.46745000e-01  
7.76225000e-01  gen121perm42    6.44603000e-01  9.21709513e+02  5.48794000e-01  
7.76546000e-01  gen151perm7     6.62072000e-01  1.04507245e+03  4.51264000e-01  
7.76611000e-01  gen26perm1      6.97312000e-01  1.31874103e+03  7.20127000e-01  
7.76828000e-01  gen52perm46     5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.76840000e-01  gen5perm42      1.38388000e-01  1.98445746e+02  1.49171900e+00  
7.76918000e-01  gen162perm42    5.86254000e-01  8.91764387e+02  5.17619000e-01  
7.76954000e-01  gen65perm42     5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.77288000e-01  gen82perm42     5.31105000e-01  1.27347163e+03  1.01399800e+00  
7.77548000e-01  gen134perm42    7.20949000e-01  1.20575702e+03  4.42640000e-01  
7.77568000e-01  gen50perm7      4.84221000e-01  1.26095991e+03  7.97638000e-01  
7.77596000e-01  gen51perm1      5.69800000e-01  1.26095991e+03  7.30676000e-01  
7.77989000e-01  gen61perm46     5.69800000e-01  1.26593909e+03  1.05011100e+00  
7.78078000e-01  gen187perm1     5.93913000e-01  9.58870826e+02  4.12874000e-01  
7.78170000e-01  gen106perm42    5.26132000e-01  1.04912124e+03  5.48794000e-01  
7.78348000e-01  gen176perm1     5.11058000e-01  9.65797719e+02  3.87936000e-01  
7.78615000e-01  gen135perm1     5.48677000e-01  1.20575702e+03  4.42640000e-01  
7.78618000e-01  gen4perm1       5.80741000e-01  2.86475850e+03  1.33205000e+00  
7.78626000e-01  gen63perm1      5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.78815000e-01  gen35perm1      9.04788000e-01  1.25010559e+03  7.20127000e-01  
7.79077000e-01  gen101perm7     6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.79255000e-01  gen146perm48    5.92799000e-01  1.19303750e+03  4.14151000e-01  
7.79271000e-01  gen5perm48      5.80741000e-01  6.20269277e+02  1.39898900e+00  
7.79310000e-01  gen41perm42     6.16774000e-01  1.25010559e+03  7.20127000e-01  
7.79347000e-01  gen3perm7       7.79200000e-03  6.20269277e+02  1.34603300e+00  
7.79382000e-01  gen150perm42    6.62072000e-01  1.19303750e+03  4.51264000e-01  
7.79724000e-01  gen126perm42    5.85048000e-01  1.09784735e+03  4.42640000e-01  
7.79912000e-01  gen55perm46     5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.80326000e-01  gen166perm46    5.86254000e-01  8.55397174e+02  4.93601000e-01  
7.80346000e-01  gen24perm1      7.65749000e-01  1.31874103e+03  8.46145000e-01  
7.80560000e-01  gen74perm42     4.69513000e-01  1.10859083e+03  9.91791000e-01  
7.80662000e-01  gen163perm7     5.86254000e-01  8.55397174e+02  5.17619000e-01  
7.80951000e-01  gen65perm46     5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.81424000e-01  gen102perm46    6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.82097000e-01  gen177perm46    5.11058000e-01  9.65797719e+02  3.87936000e-01  
7.82215000e-01  gen74perm46     5.69800000e-01  1.27347163e+03  9.91791000e-01  
7.82311000e-01  gen142perm48    6.10221000e-01  1.19303750e+03  4.42640000e-01  
7.82344000e-01  gen54perm46     5.69800000e-01  1.26095991e+03  8.38263000e-01  
7.82577000e-01  gen9perm46      9.91236000e-01  1.57973638e+02  1.33205000e+00  
7.83151000e-01  gen17perm46     7.65749000e-01  1.31874103e+03  8.15367000e-01  
7.83298000e-01  gen20perm48     7.65749000e-01  1.31874103e+03  7.20127000e-01  
7.83471000e-01  gen94perm48     6.68198000e-01  1.31799886e+03  7.46745000e-01  
7.83493000e-01  gen172perm42    5.11058000e-01  9.65797719e+02  4.20576000e-01  
7.83754000e-01  gen138perm48    6.10221000e-01  1.11142765e+03  4.42640000e-01  
7.83900000e-01  gen3perm42      1.26105820e+01  1.27608923e+03  1.43292200e+00  
7.83908000e-01  gen150perm7     6.62072000e-01  1.19303750e+03  4.51264000e-01  
7.84053000e-01  gen104perm1     6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.84350000e-01  gen178perm1     5.11058000e-01  8.23010709e+02  3.87936000e-01  
7.84825000e-01  gen59perm42     5.69800000e-01  1.26593909e+03  9.91791000e-01  
7.84937000e-01  gen135perm6     5.48677000e-01  1.20575702e+03  4.42640000e-01  
7.85725000e-01  gen185perm42    5.11058000e-01  9.30410134e+02  4.11279000e-01  
7.86142000e-01  gen183perm46    5.60410000e-01  8.23010709e+02  3.38713000e-01  
7.86151000e-01  gen146perm42    6.62072000e-01  1.19303750e+03  4.42640000e-01  
7.86154000e-01  gen12perm42     8.97926000e-01  1.43381420e+03  9.53202000e-01  
7.86181000e-01  gen106perm1     5.26132000e-01  1.18175880e+03  5.48794000e-01  
7.86380000e-01  gen127perm7     5.85048000e-01  1.15309050e+03  4.42640000e-01  
7.86428000e-01  gen27perm42     6.27317000e-01  1.25010559e+03  7.20127000e-01  
7.86549000e-01  gen105perm42    6.17331000e-01  1.29969681e+03  5.48794000e-01  
7.87277000e-01  gen100perm42    6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.87621000e-01  gen183perm7     5.11058000e-01  8.23010709e+02  3.38713000e-01  
7.87627000e-01  gen185perm48    5.60410000e-01  9.30410134e+02  3.88236000e-01  
7.87751000e-01  gen40perm42     5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.87756000e-01  gen7perm42      9.91236000e-01  1.43381420e+03  1.33205000e+00  
7.87809000e-01  gen143perm7     6.41348000e-01  1.19303750e+03  4.42640000e-01  
7.88150000e-01  gen42perm42     5.96680000e-01  1.25010559e+03  7.20127000e-01  
7.88212000e-01  gen99perm42     6.17331000e-01  1.18707035e+03  5.48794000e-01  
7.88324000e-01  gen57perm1      5.69800000e-01  1.26539043e+03  8.38263000e-01  
7.88459000e-01  gen156perm46    6.06370000e-01  8.55397174e+02  5.14155000e-01  
7.88482000e-01  gen104perm46    6.17331000e-01  1.16803825e+03  5.48794000e-01  
7.88635000e-01  gen102perm42    6.17331000e-01  1.18707035e+03  5.83089000e-01  
7.88662000e-01  gen2perm46      2.75944000e-01  5.50134127e+02  1.36367400e+00  
7.88692000e-01  gen141perm42    6.41348000e-01  1.17820850e+03  4.42640000e-01  
7.88865000e-01  gen172perm46    5.11058000e-01  9.65797719e+02  7.12150000e-01  
7.88882000e-01  gen82perm46     5.31105000e-01  1.08015829e+03  8.86074000e-01  
7.88885000e-01  gen29perm42     6.97312000e-01  1.31874103e+03  7.20127000e-01  
