Fit             Iteration       K1              K2              alpha           
2.08807200e+00  355             1.06741000e-01  2.16662300e+00  7.07365000e-01  
2.13903300e+00  215             3.25680000e-02  9.90045572e+02  1.36253300e+00  
2.15477000e+00  411             1.31460900e+00  6.28082301e+03  1.09211000e+00  
2.15967000e+00  42              8.53333000e-01  9.90045572e+02  5.08725000e-01  
2.30716100e+00  260             1.60591800e+00  4.10727430e+01  7.53604000e-01  
2.30949800e+00  102             9.72970100e+00  3.56720750e+01  9.83115000e-01  
2.32361500e+00  410             4.31310000e-02  9.28635400e+00  8.48030000e-01  
2.33148300e+00  26              1.08319000e-01  3.21106620e+01  1.45714500e+00  
2.33378800e+00  182             1.47419200e+00  2.16662300e+00  8.80591000e-01  
2.33461700e+00  171             9.33600000e-02  1.03924336e+03  1.38281800e+00  
2.33532400e+00  36              1.97294000e-01  1.48690565e+02  1.37989600e+00  
2.33537800e+00  487             1.92997300e+01  2.16662300e+00  1.36253300e+00  
2.34549500e+00  336             2.71623300e+00  4.11658550e+01  8.08637000e-01  
2.35084800e+00  314             1.16575000e-01  2.28042200e+00  1.36253300e+00  
2.35349100e+00  457             1.47419200e+00  4.10727430e+01  7.53604000e-01  
2.37135100e+00  203             9.87750000e-02  8.83807050e+01  7.53604000e-01  
2.37282400e+00  40              4.93940000e-02  2.53548478e+02  1.16988300e+00  
2.38263700e+00  389             8.53333000e-01  2.23259900e+00  1.04729000e+00  
2.38719900e+00  465             4.59150000e-02  3.13058520e+01  8.66965000e-01  
2.40454000e+00  38              6.60040000e-02  1.27138329e+02  1.26023000e+00  
2.41028500e+00  318             1.98551220e+01  1.22163800e+00  1.36253300e+00  
2.41416300e+00  169             1.90132090e+01  4.55102210e+01  9.94015000e-01  
2.43560400e+00  131             3.84766000e-01  3.13058520e+01  7.49162000e-01  
2.43989900e+00  234             1.45736100e+00  2.23259900e+00  1.09211000e+00  
2.44282600e+00  442             1.98551220e+01  3.20639130e+01  7.54632000e-01  
2.44699300e+00  32              5.24900000e-03  5.86690680e+01  9.88402000e-01  
2.46331000e+00  341             1.98551220e+01  3.13058520e+01  1.36253300e+00  
2.48439400e+00  210             1.98551220e+01  3.90409488e+02  8.66965000e-01  
2.49424500e+00  399             4.31310000e-02  1.08564900e+00  1.14200600e+00  
2.49613900e+00  41              3.52425000e-01  5.63479906e+02  1.39444100e+00  
2.69310500e+00  8               2.32464000e-01  4.77624700e+00  6.28915000e-01  
2.69887500e+00  298             1.16582000e-01  6.19904190e+01  7.54632000e-01  
2.70541500e+00  77              3.52425000e-01  5.82377700e+00  6.76368000e-01  
2.70782500e+00  496             9.83650000e-02  8.81219460e+01  7.54632000e-01  
2.71068000e+00  272             1.55256500e+00  6.19904190e+01  7.54632000e-01  
2.71158800e+00  251             9.72970100e+00  2.16662300e+00  8.80591000e-01  
2.71203400e+00  447             2.71623300e+00  9.28635400e+00  1.00500200e+00  
2.72194100e+00  48              9.33600000e-02  1.03924336e+03  1.38281800e+00  
2.72505000e+00  59              1.94593020e+01  5.82377700e+00  7.09630000e-01  
2.72628200e+00  172             1.24384000e-01  9.90045572e+02  5.08725000e-01  
2.73263400e+00  101             9.72970100e+00  5.76880430e+01  9.08505000e-01  
2.73296800e+00  146             1.55256500e+00  6.19904190e+01  7.54632000e-01  
2.73685100e+00  262             3.15972400e+00  8.25605800e+00  1.37886600e+00  
2.73758400e+00  472             2.02609710e+01  2.77409191e+02  1.32591000e+00  
2.73958000e+00  419             8.19074000e-01  6.19904190e+01  9.43926000e-01  
2.74297800e+00  370             1.45736100e+00  7.97443900e+01  1.09211000e+00  
2.74564500e+00  122             2.71623300e+00  2.03702586e+02  9.19493000e-01  
2.74764600e+00  351             1.79262950e+01  3.90409488e+02  1.19895100e+00  
2.74857600e+00  220             2.87063000e-01  4.10727430e+01  7.53604000e-01  
2.75517900e+00  394             1.45736100e+00  4.10727430e+01  1.09211000e+00  
2.75983300e+00  322             1.99911410e+01  3.08459540e+01  6.41537000e-01  
2.76860500e+00  195             9.75240000e-02  1.29686736e+02  1.37479900e+00  
2.82338900e+00  47              3.25680000e-02  2.00487983e+03  1.36253300e+00  
2.82830900e+00  490             1.47419200e+00  2.16662300e+00  1.32591000e+00  
2.83528400e+00  258             4.44595000e-01  6.28082301e+03  8.80591000e-01  
2.91388300e+00  468             1.47419200e+00  2.30863400e+00  1.36253300e+00  
2.93128200e+00  151             1.98551220e+01  2.04552205e+03  1.36253300e+00  
2.93407800e+00  281             1.88511800e+01  2.82033340e+01  1.45131800e+00  
2.93480500e+00  346             1.55256500e+00  2.09126000e+00  7.54632000e-01  
2.93523600e+00  216             1.16616600e+00  1.94034000e+00  7.53604000e-01  
2.94984500e+00  87              1.07640000e-02  1.68193233e+03  8.63973000e-01  
2.95305800e+00  22              1.94593020e+01  1.22310179e+02  7.09630000e-01  
2.95595500e+00  404             1.55256500e+00  2.19911100e+00  1.16748500e+00  
3.21104600e+00  153             3.65330000e-02  1.34832737e+02  8.63973000e-01  
3.21232000e+00  34              5.70900000e-03  1.18321208e+02  1.46646600e+00  
3.21283500e+00  424             2.87063000e-01  1.22163800e+00  1.22817200e+00  
3.21446200e+00  291             1.45736100e+00  3.03250200e+01  1.36253300e+00  
3.23656200e+00  247             9.75240000e-02  3.81612620e+01  7.53604000e-01  
3.24005800e+00  331             1.88727360e+01  3.13058520e+01  1.43669400e+00  
3.24601800e+00  14              1.33781930e+01  1.02540990e+01  7.52695000e-01  
3.24758800e+00  83              1.02133810e+01  9.28635400e+00  1.00500200e+00  
3.24824100e+00  217             1.98551220e+01  1.75588128e+03  1.36253300e+00  
3.25281100e+00  469             1.55256500e+00  6.19904190e+01  7.54632000e-01  
3.25314200e+00  435             1.55256500e+00  6.19904190e+01  7.54632000e-01  
3.25640300e+00  136             5.34000000e-03  1.08564900e+00  1.14200600e+00  
3.25996300e+00  412             1.48970100e+00  2.16662300e+00  1.32591000e+00  
3.26039800e+00  302             2.07643320e+01  2.54450568e+02  5.08725000e-01  
3.26230600e+00  159             9.87750000e-02  9.28635400e+00  1.00500200e+00  
3.26373700e+00  357             1.34300800e+00  2.23252500e+00  1.09211000e+00  
3.26483400e+00  498             8.23077000e-01  9.28635400e+00  1.00500200e+00  
3.26483800e+00  190             9.87750000e-02  8.83807050e+01  6.41537000e-01  
3.26685700e+00  108             8.53333000e-01  2.23259900e+00  1.09211000e+00  
3.27144000e+00  274             4.31310000e-02  6.28082301e+03  8.80591000e-01  
3.27446800e+00  64              6.60040000e-02  1.27138329e+02  1.26023000e+00  
3.28756700e+00  384             1.48970100e+00  5.75882197e+03  1.36253300e+00  
3.61153400e+00  408             1.02316000e-01  3.96861240e+01  7.46792000e-01  
3.61290800e+00  461             2.71623300e+00  6.19904190e+01  7.54632000e-01  
3.61709200e+00  232             1.14795900e+00  4.10727430e+01  7.89859000e-01  
3.61864000e+00  432             1.55818300e+00  5.65380109e+03  1.36253300e+00  
3.62491200e+00  58              1.20718100e+00  1.63375900e+00  1.42372700e+00  
3.62750000e+00  285             8.23077000e-01  9.28635400e+00  1.36253300e+00  
3.62941500e+00  155             1.55465500e+00  6.19904190e+01  1.00500200e+00  
3.62987400e+00  259             1.48970100e+00  5.80308080e+01  5.93734000e-01  
3.63457500e+00  9               2.85058800e+00  2.30962900e+00  7.01832000e-01  
3.63796000e+00  181             1.37370400e+00  2.16662300e+00  9.01045000e-01  
3.64034400e+00  121             9.72970100e+00  6.19904190e+01  9.83115000e-01  
3.64760400e+00  76              2.97439560e+01  2.77409191e+02  1.27866500e+00  
3.64811400e+00  206             1.32420500e+00  2.03282700e+00  8.80591000e-01  
3.65096200e+00  334             1.88872720e+01  3.13058520e+01  1.45728200e+00  
3.65115300e+00  308             4.09500000e-02  5.75882197e+03  8.68828000e-01  
3.65287900e+00  483             1.86106980e+01  8.83807050e+01  6.41537000e-01  
3.66554100e+00  358             1.45736100e+00  2.16662300e+00  1.32591000e+00  
3.66653500e+00  383             4.31310000e-02  5.65380109e+03  5.87677000e-01  
3.66690800e+00  99              1.16353000e-01  1.94034000e+00  6.61414000e-01  
3.69091800e+00  333             1.48970100e+00  8.83807050e+01  6.68198000e-01  
3.69483700e+00  176             2.97879100e+01  2.16662300e+00  5.08725000e-01  
3.70761500e+00  255             1.47419200e+00  2.16662300e+00  1.00500200e+00  
3.71444800e+00  104             3.84766000e-01  3.13058520e+01  1.46646600e+00  
3.71576800e+00  488             9.75240000e-02  3.86777170e+01  1.32591000e+00  
3.72391400e+00  409             1.98551220e+01  6.19904190e+01  1.36253300e+00  
3.75138400e+00  27              2.04846790e+01  3.71228558e+02  5.97241000e-01  
6.01802700e+00  459             1.48970100e+00  2.16662300e+00  1.32591000e+00  
6.02429300e+00  286             1.98551220e+01  8.83807050e+01  1.36253300e+00  
6.03114400e+00  330             1.62105500e+00  6.19904190e+01  6.41537000e-01  
6.03423300e+00  70              9.49160000e-02  6.76612900e+00  7.08543000e-01  
6.04120700e+00  240             1.98551220e+01  2.77409191e+02  1.36253300e+00  
6.04294400e+00  148             5.57000000e-03  1.18321208e+02  7.83981000e-01  
6.04651000e+00  194             9.75240000e-02  3.90409488e+02  9.26714000e-01  
6.05826900e+00  414             1.62781300e+00  2.77409191e+02  1.36253300e+00  
6.06374700e+00  17              3.79242210e+01  4.38188530e+01  5.47160000e-01  
6.07020000e+00  112             1.28605500e+00  4.65582640e+01  1.39444100e+00  
6.07194800e+00  369             2.87402120e+01  9.28635400e+00  1.00500200e+00  
6.60458700e+00  396             4.31310000e-02  5.65380109e+03  7.53604000e-01  
6.60856300e+00  221             1.45736100e+00  2.23259900e+00  7.65173000e-01  
6.61341500e+00  62              3.52425000e-01  5.63479906e+02  1.39444100e+00  
6.61683800e+00  198             2.79073000e-01  1.17624800e+00  1.06308800e+00  
6.62125000e+00  103             2.87063000e-01  2.04552205e+03  1.04857100e+00  
6.62330200e+00  250             1.23261000e-01  2.27472300e+00  1.14200600e+00  
6.62339200e+00  147             8.23077000e-01  8.83807050e+01  1.00500200e+00  
6.62655800e+00  352             1.39607500e+00  6.39432290e+01  6.09336000e-01  
6.63034800e+00  12              9.01559400e+00  2.60950600e+00  5.33625000e-01  
6.63393500e+00  124             1.45736100e+00  2.23259900e+00  1.02594100e+00  
6.63487300e+00  300             2.90513000e-01  8.83807050e+01  5.88966000e-01  
6.63856500e+00  78              1.25313000e-01  6.92263600e+00  6.37589000e-01  
6.63938500e+00  275             8.63210000e-02  2.23259900e+00  1.09211000e+00  
6.64324600e+00  473             2.09784560e+01  6.19904190e+01  7.54632000e-01  
6.64526400e+00  371             9.75240000e-02  4.21447840e+01  1.36253300e+00  
6.64802200e+00  497             2.71623300e+00  5.26524585e+03  1.00500200e+00  
6.65709100e+00  324             1.32058600e+00  2.29877200e+00  1.14200600e+00  
6.65838500e+00  448             1.55256500e+00  9.15132300e+00  7.54632000e-01  
6.66275600e+00  174             1.45892900e+00  4.10727430e+01  7.53604000e-01  
6.66989000e+00  420             1.55256500e+00  6.19904190e+01  7.54632000e-01  
