Fit             Iteration       K2RT            KD1             kdephos         km1             km2             kphos           
4.45660978e+03  573             3.09312080e+01  2.79024036e+02  1.10417070e+02  2.25274210e+01  1.04222669e+02  1.96926472e+02  
4.47333485e+03  796             1.26393230e+01  2.36306766e+02  1.08922783e+02  2.94548000e+01  1.31599971e+02  2.27638979e+02  
4.47633201e+03  837             1.33659810e+01  3.64035821e+02  1.10548605e+02  3.55159220e+01  1.08357112e+02  2.31904258e+02  
4.49100852e+03  896             3.63633790e+01  2.31524413e+02  3.11640215e+02  2.02425800e+01  1.11465059e+02  2.17563131e+02  
4.49554727e+03  392             2.91727300e+00  3.30807993e+02  6.67444070e+01  1.98284470e+01  1.04074073e+02  -7.84136110e+01 
4.49795731e+03  38              1.24278700e+00  3.73229602e+02  5.55655280e+01  2.43966230e+01  8.02132140e+01  4.71086437e+02  
4.52409478e+03  760             9.32624200e+00  3.47990475e+02  1.12902269e+02  3.28368560e+01  1.08139866e+02  2.64296918e+02  
4.52481680e+03  711             1.02425370e+01  2.37763364e+02  1.06597166e+02  2.45766200e+01  1.08331702e+02  8.76820600e+01  
4.52610679e+03  149             -1.85324980e+01 5.31221621e+02  1.32552510e+02  2.27720790e+01  1.53700777e+02  2.57364718e+02  
4.52613057e+03  109             1.02764600e+00  1.19111526e+02  4.31167430e+01  2.52216410e+01  1.40322403e+02  2.63335112e+02  
4.52784538e+03  606             1.72601900e+01  2.56592726e+02  1.21036867e+02  2.17892950e+01  1.10359182e+02  2.42612264e+02  
4.54756422e+03  154             4.71617100e+00  4.60324069e+02  8.48738730e+01  2.69136500e+01  2.21841454e+02  -8.12487530e+01 
4.56243634e+03  64              8.14299400e+00  6.41621831e+02  1.03791996e+02  1.53018740e+02  5.38715940e+01  9.33300840e+01  
4.56997255e+03  236             1.23535830e+01  2.25905823e+02  1.10297060e+02  1.89909670e+01  1.19840221e+02  -8.66620460e+01 
4.57667802e+03  390             6.64808000e+00  2.50985121e+02  4.88387190e+01  1.92608230e+01  1.04073915e+02  -1.17320214e+02 
4.58152609e+03  485             1.20799150e+01  3.68777262e+02  1.07923843e+02  3.03961710e+01  1.05578368e+02  2.35871143e+02  
4.58813045e+03  658             1.69523900e+01  2.41676716e+02  1.13432267e+02  2.12016490e+01  1.12631099e+02  2.28748789e+02  
4.59357295e+03  465             1.70731200e+01  2.75352742e+02  1.76375097e+02  2.35686280e+01  1.18236686e+02  3.66792940e+02  
4.60601550e+03  248             1.18096390e+01  4.11148379e+02  5.89113060e+01  2.20943360e+01  1.31730869e+02  -1.22134793e+02 
4.60740169e+03  359             5.79712700e+00  1.76976113e+02  6.79905810e+01  1.94140890e+01  1.56674001e+02  1.69966099e+02  
4.62851488e+03  455             8.82042400e+00  3.51832095e+02  5.35867530e+01  2.31134360e+01  1.17870580e+02  -4.37528540e+01 
4.64659762e+03  61              3.82231200e+00  7.22620526e+02  1.46176765e+02  6.57089800e+01  1.21767723e+02  1.60815054e+02  
4.65656443e+03  702             1.40469880e+01  2.46320805e+02  1.06570651e+02  4.83167180e+01  1.14350080e+02  2.24946059e+02  
4.67912335e+03  139             2.69038110e+01  4.34937368e+02  3.38408675e+02  2.25579490e+01  1.30919416e+02  6.74111427e+02  
4.68017727e+03  325             2.34409600e+00  2.46035448e+02  2.80416260e+01  1.99341530e+01  1.35335998e+02  -9.22070010e+01 
4.71024357e+03  438             1.08683700e+02  4.59871436e+02  5.97420630e+01  2.85552150e+01  1.06145703e+02  9.55916150e+01  
4.72224258e+03  626             1.13467420e+01  3.26655356e+02  1.10051436e+02  2.84038800e+01  1.07638750e+02  2.49668119e+02  
4.72465227e+03  456             9.90756400e+00  2.87033728e+02  1.11830106e+02  2.41633210e+01  1.15643593e+02  2.62349414e+02  
4.73115668e+03  824             1.17558640e+01  1.97066955e+02  1.36122397e+02  1.43819470e+01  1.16144613e+02  1.06426787e+02  
4.74571925e+03  836             1.10128080e+01  4.14167006e+02  7.26184740e+01  1.80200410e+01  1.13419368e+02  1.59644267e+02  
4.75042619e+03  561             9.06739000e+00  1.94189050e+02  1.10717300e+02  1.81523480e+01  1.14261479e+02  2.68043354e+02  
4.75544581e+03  143             5.56381500e+00  1.53374405e+02  5.27868420e+01  1.80377120e+01  1.82737261e+02  -1.31660685e+02 
4.79087454e+03  93              6.57745620e+01  2.69445977e+02  2.02811648e+02  4.30885040e+01  1.77870072e+02  -1.26996543e+02 
4.80288870e+03  540             -3.86215800e+00 2.91781965e+02  7.64885830e+01  2.35008300e+01  1.02214450e+02  2.53902592e+02  
4.81518599e+03  547             9.73138700e+00  2.12213602e+02  2.48891584e+02  2.46566650e+01  1.09673489e+02  6.75577388e+02  
4.81797209e+03  480             8.70806800e+00  4.30636580e+02  5.80101170e+01  2.58931880e+01  1.03599722e+02  4.65718150e+01  
4.82842882e+03  170             6.81093610e+01  2.18443804e+02  2.47969497e+02  2.47155770e+01  1.28517813e+02  4.30188940e+02  
4.84015023e+03  360             1.25210790e+01  2.69349930e+02  5.00711190e+01  1.90517430e+01  1.03179498e+02  -1.06325959e+02 
4.84037157e+03  11              1.31886400e+00  -2.89236640e+01 -1.52417780e+01 5.87242240e+01  6.93065750e+01  -2.21489580e+01 
4.84515330e+03  310             1.23172750e+01  1.88328210e+02  4.45833470e+01  1.95698810e+01  1.10458901e+02  -9.41585680e+01 
4.84938885e+03  595             5.03385730e+01  2.65572842e+02  3.10352311e+02  3.19331670e+01  1.33085216e+02  5.64819578e+02  
4.86013655e+03  672             8.60727500e+00  3.74006619e+02  9.93598460e+01  3.79649100e+01  1.09514847e+02  2.46462816e+02  
4.88133857e+03  288             -2.05286120e+01 2.14372173e+02  4.28135700e+02  3.03826540e+01  1.42897622e+02  3.06861269e+02  
4.90428678e+03  598             5.50674000e+01  2.63560910e+02  1.09208474e+02  2.04527740e+01  1.10309980e+02  1.91659621e+02  
4.90471055e+03  847             1.48916650e+01  2.06241042e+02  1.40105605e+02  2.04087380e+01  1.14730871e+02  1.02508745e+02  
4.92301109e+03  651             4.96971000e-01  1.73072428e+02  9.52285320e+01  2.15308290e+01  7.33532060e+01  9.85051265e+02  
4.93513624e+03  618             1.93608790e+01  2.11019715e+02  1.10398275e+02  1.78999480e+01  1.10183183e+02  2.27108594e+02  
4.95121774e+03  852             1.69944280e+01  2.59233929e+02  1.07804357e+02  1.20598360e+02  1.27720711e+02  2.25568855e+02  
4.96326332e+03  222             3.27755340e+01  1.83887811e+02  2.17279412e+02  1.96225030e+01  1.29171108e+02  4.21228954e+02  
4.97477721e+03  168             2.12593190e+01  1.12122301e+03  1.35198742e+02  2.22355050e+01  1.35648564e+02  2.73533135e+02  
4.99422326e+03  530             1.41908070e+01  2.24771644e+02  1.02484309e+02  2.40266060e+01  1.06900731e+02  2.26736057e+02  
4.99438144e+03  406             4.92878600e+00  3.55021354e+02  3.40169339e+02  2.17622380e+01  1.11283417e+02  3.49431898e+02  
5.00005071e+03  740             1.01198280e+01  5.47146787e+02  1.20955480e+02  2.51850180e+01  1.04390893e+02  9.42074690e+01  
5.05184519e+03  82              6.23572300e+00  5.04101482e+02  6.91711990e+01  2.36415600e+01  1.16904318e+02  -1.86310256e+02 
5.06175126e+03  586             2.12158060e+01  2.99029197e+02  1.04193487e+02  5.12187910e+01  1.88561023e+02  2.07692985e+02  
5.06212996e+03  270             1.08407940e+01  3.84191142e+02  9.03379910e+01  3.07973670e+01  1.05552511e+02  2.13920453e+02  
5.06691257e+03  536             5.56385160e+01  2.22353686e+02  6.92322980e+01  2.93450390e+01  1.14166721e+02  4.20852690e+01  
5.06919356e+03  463             1.24492650e+01  2.28506530e+02  1.23700766e+02  2.14345950e+01  1.11983314e+02  9.10781180e+01  
5.07427033e+03  957             4.29551520e+01  1.81659307e+02  3.09536000e+02  1.99734890e+01  1.09745289e+02  1.95700832e+02  
5.07633415e+03  224             1.91905700e+00  5.21250545e+02  1.52654572e+02  2.88839490e+01  6.89243410e+01  3.77924429e+03  
5.11636628e+03  397             3.82341000e-01  7.68132300e+01  2.04640760e+01  1.59332210e+01  1.60805973e+02  -2.76963431e+02 
5.11904412e+03  37              2.31602100e+00  6.52562384e+02  4.48365460e+01  3.59709970e+01  1.13493548e+02  1.79375731e+02  
5.13223504e+03  611             7.83643800e+00  2.06726569e+02  1.40874424e+02  2.12672550e+01  1.06831371e+02  3.98897138e+02  
5.15583047e+03  670             4.80989390e+01  2.09970265e+02  2.24590514e+02  3.09950020e+01  1.30649788e+02  4.22386266e+02  
5.15726862e+03  714             6.09132800e+01  3.11416071e+02  2.78115810e+02  3.60021590e+01  1.10224791e+02  1.68151885e+02  
5.18041525e+03  169             5.67353300e+00  4.90308522e+02  5.68254000e+01  1.99014840e+01  1.29395454e+02  -1.55428052e+02 
5.20834212e+03  804             1.20413820e+01  2.70226738e+02  1.07600827e+02  3.74661420e+01  1.16098236e+02  2.54912204e+02  
5.21553180e+03  205             2.90445390e+01  1.76798016e+02  4.20884482e+02  2.13952170e+01  1.22197026e+02  2.74509354e+02  
5.21864530e+03  736             1.31374740e+01  2.71552908e+02  1.08882422e+02  5.17258480e+01  1.13874037e+02  2.53272625e+02  
5.22081369e+03  880             1.14747110e+01  2.16396337e+02  1.26999336e+02  2.04687110e+01  1.13978777e+02  9.30041890e+01  
5.22466826e+03  828             3.62798140e+01  2.05291032e+02  1.92087186e+02  2.01259390e+01  1.18538119e+02  3.78642052e+02  
5.22643913e+03  177             4.13231300e+00  2.69597195e+02  4.21940952e+02  3.41433540e+01  1.12191771e+02  4.58484920e+02  
5.22924303e+03  961             1.16906250e+01  2.41028975e+02  1.18439871e+02  3.95647090e+01  1.21308914e+02  2.85233715e+02  
5.26603193e+03  316             1.34007090e+01  2.29479336e+02  4.72433460e+01  1.90739990e+01  1.01501068e+02  -3.27379890e+01 
5.28018032e+03  797             3.04482180e+01  2.63194079e+02  1.94279144e+02  4.10317110e+01  1.10262664e+02  3.99352339e+02  
5.28611254e+03  790             1.17105540e+01  2.37929361e+02  9.21487570e+01  2.16714420e+01  1.07200390e+02  6.60790820e+01  
5.31488820e+03  84              5.13857200e+00  1.42227308e+02  3.37605040e+01  1.95457980e+01  9.12909030e+01  -2.82099940e+01 
5.32603276e+03  898             1.14051800e+01  2.18928216e+02  9.46774140e+01  3.70352870e+01  1.02208763e+02  2.31494999e+02  
5.33461193e+03  323             1.37917510e+01  3.60191642e+02  2.15120230e+02  1.95081130e+01  1.03409854e+02  -1.53311773e+02 
5.35313371e+03  442             1.91752860e+01  2.47763005e+02  1.11720580e+02  2.27535390e+01  1.02439980e+02  2.45265508e+02  
5.41148808e+03  110             5.39720400e+00  2.35126691e+02  2.16202084e+02  5.14837280e+01  1.09008158e+02  1.93324858e+02  
5.42709479e+03  90              5.52660100e+00  5.38278923e+02  6.10529000e+01  1.92354730e+01  2.45362803e+02  -4.89769630e+01 
5.44882073e+03  929             1.03698610e+01  2.38085199e+02  1.01670620e+02  2.25089020e+01  1.04332023e+02  2.61643093e+02  
5.45460145e+03  17              4.30261900e+00  -9.74088890e+01 -3.23209250e+01 6.08150940e+01  7.31312170e+01  1.02219226e+02  
5.45671417e+03  982             1.07467660e+01  2.27020594e+02  1.17278974e+02  2.61648500e+01  1.21961296e+02  2.98465171e+02  
5.47376750e+03  744             1.09183460e+01  2.20735319e+02  9.46191740e+01  2.51225460e+01  1.16447122e+02  2.35907018e+02  
5.47856289e+03  698             9.78965000e+00  2.84217223e+02  1.02110489e+02  2.92902880e+01  1.10083848e+02  7.40464870e+01  
5.47908859e+03  792             1.64118050e+01  2.99118080e+02  3.33962334e+02  1.85432670e+01  1.07180489e+02  2.29058964e+02  
5.48172753e+03  432             1.41853760e+01  2.03116407e+02  1.15663551e+02  2.36272720e+01  1.27399517e+02  2.72619426e+02  
5.48291552e+03  534             -1.97278420e+01 3.32509711e+02  6.96558161e+02  2.22372360e+01  1.19833896e+02  4.72726363e+02  
5.50076575e+03  825             1.22220110e+01  2.81422413e+02  1.32101566e+02  2.91494060e+01  1.18307773e+02  3.31536151e+02  
5.51930522e+03  636             1.46351870e+01  2.97589098e+02  8.72549740e+01  2.80186560e+01  1.08037581e+02  2.03170403e+02  
5.57447859e+03  40              -4.74481000e-01 2.43842898e+02  2.75955590e+01  1.28944030e+01  3.67038550e+01  1.24000958e+02  
5.57779925e+03  697             3.03993830e+01  1.84760862e+02  5.17538893e+02  3.12365830e+01  1.08734775e+02  3.21625198e+02  
5.58947131e+03  558             4.51764710e+01  1.05544843e+03  1.00197085e+02  1.70229130e+01  1.27790591e+02  1.94566908e+02  
5.59050294e+03  785             9.96043700e+00  3.22856002e+02  1.51373587e+02  2.36715450e+01  1.05513102e+02  1.09500080e+02  
5.59559398e+03  416             4.06722760e+01  3.78239090e+02  2.07560369e+02  2.02959660e+01  1.25959516e+02  4.22736047e+02  
5.61092620e+03  252             8.18618500e+00  2.15805705e+02  3.55854960e+01  1.94025430e+01  1.36481351e+02  -8.91364280e+01 
5.62799150e+03  217             6.60058840e+01  1.51948159e+02  2.54120283e+02  2.65174440e+01  1.25971892e+02  1.42571400e+02  
5.64692013e+03  940             1.18377980e+01  3.00038332e+02  7.19151410e+01  3.18995830e+01  1.06110990e+02  1.76759835e+02  
5.65236268e+03  412             1.28182790e+01  3.54845101e+02  7.77208700e+01  1.75860590e+01  1.22766108e+02  1.86473121e+02  
5.66126578e+03  95              7.31767900e+00  3.03476002e+02  6.07731290e+01  2.73208270e+01  1.18248836e+02  1.66788164e+02  
5.67407926e+03  301             9.93976700e+00  4.32023602e+02  1.04820072e+02  8.40026300e+00  1.67803286e+02  2.68762386e+02  
5.69658571e+03  861             4.63581550e+01  2.01801790e+02  6.37589279e+02  1.79495950e+01  1.30595536e+02  3.70894546e+02  
5.70425740e+03  86              6.86711000e+00  2.71478592e+02  2.15939090e+01  2.06585170e+01  5.50759418e+02  5.39973250e+01  
5.70627416e+03  138             8.22022600e+00  1.66672724e+02  5.72702070e+01  2.06451050e+01  1.42181505e+02  -1.49476151e+02 
5.72387215e+03  353             1.63043370e+01  2.37710765e+02  1.80898801e+02  2.40538750e+01  1.06386035e+02  -1.17448062e+02 
5.72732639e+03  278             9.67258940e+01  1.72659739e+02  4.24267144e+02  2.93233840e+01  1.27556937e+02  8.15070221e+02  
5.75311395e+03  332             1.30343937e+02  1.52044395e+02  3.68078367e+02  2.27412970e+01  1.07902675e+02  6.90016162e+02  
5.75597446e+03  487             1.38003810e+01  2.83642783e+02  1.10259521e+02  3.38470390e+01  1.13727416e+02  2.73559129e+02  
5.76771292e+03  979             1.04478510e+01  2.31407176e+02  1.05905730e+02  3.62015870e+01  1.06644844e+02  2.85581952e+02  
5.77488367e+03  313             1.37764740e+01  3.03107709e+02  1.00292628e+02  4.71742400e+01  1.51203502e+02  2.41529547e+02  
5.77954901e+03  696             1.22902240e+01  3.11048576e+02  1.07860588e+02  4.40944090e+01  1.05617005e+02  2.78528144e+02  
5.78827968e+03  616             1.03143400e+01  2.22543604e+02  8.32739660e+01  2.70413000e+01  1.10342539e+02  5.68228110e+01  
5.79159242e+03  351             2.98730260e+01  1.69640306e+02  4.48491557e+02  2.84515440e+01  1.14692037e+02  2.69642832e+02  
5.82024462e+03  695             9.45413700e+00  3.47314104e+02  8.18032770e+01  2.12537910e+01  1.09264361e+02  -5.65917330e+01 
5.82031283e+03  820             1.34966560e+01  2.17777489e+02  1.17423909e+02  2.04113820e+01  1.25257517e+02  2.94751024e+02  
5.82336360e+03  47              3.18648300e+00  6.61981478e+02  6.38627410e+01  2.81447050e+01  1.20366936e+02  2.57834173e+02  
5.84371318e+03  966             1.16773960e+01  2.08889134e+02  1.13580553e+02  3.42306810e+01  1.12827266e+02  2.99971267e+02  
5.86582685e+03  262             5.25319900e+00  2.25077305e+02  2.79851230e+01  2.20250030e+01  1.03647420e+02  8.23683560e+01  
5.89943168e+03  242             2.42405980e+01  2.64259298e+02  4.03761006e+02  2.08015560e+01  1.14865746e+02  2.45558986e+02  
5.90579626e+03  742             6.28481420e+01  1.92981408e+02  7.57621293e+02  1.98039500e+01  1.09263548e+02  4.18099059e+02  
5.90980290e+03  550             5.63917020e+01  3.33690101e+02  8.61320020e+01  2.16303030e+01  1.10664857e+02  -4.67402760e+01 
5.92982328e+03  428             1.27738790e+01  3.10100089e+02  7.11980440e+01  2.82482130e+01  1.18822394e+02  1.76861221e+02  
5.94401168e+03  405             1.78576820e+01  2.49864068e+02  1.01172280e+02  2.26180190e+01  1.28860045e+02  2.38637362e+02  
5.96115431e+03  211             6.39258500e+00  1.66228772e+02  7.33785230e+01  3.23005250e+01  1.19355433e+02  2.25396887e+02  
5.97698930e+03  782             3.60056160e+01  2.26670796e+02  3.51497257e+02  3.06883910e+01  1.03460777e+02  2.00649201e+02  
5.97799551e+03  124             1.28863800e+00  4.46133051e+02  8.44053960e+01  1.98146160e+01  1.25171640e+02  1.20214057e+02  
5.98156780e+03  97              4.92032900e+00  1.82876187e+02  5.44172190e+01  2.11187820e+01  1.35474369e+02  -1.74103833e+02 
5.98476638e+03  407             3.39600300e+00  2.34867642e+02  4.40337150e+01  2.55291900e+01  1.07996370e+02  -1.65903020e+02 
6.02873828e+03  66              1.93450100e+00  7.26864361e+02  5.52236800e+01  3.42986960e+01  1.16239878e+02  6.00529170e+01  
6.04107322e+03  151             5.56303300e+00  4.29534710e+02  9.98356670e+01  3.22564630e+01  9.79161290e+01  -7.71378410e+01 
6.04831581e+03  727             4.89373540e+01  2.46185838e+02  1.82257061e+02  1.79198250e+01  1.19051082e+02  3.82966898e+02  
6.05483272e+03  39              9.02594900e+00  3.16335914e+02  1.92803327e+02  2.33868550e+01  2.20200043e+02  1.30883843e+02  
6.07520998e+03  694             1.23396320e+01  5.98645922e+02  1.23308446e+02  1.85650640e+01  1.10084834e+02  3.35629898e+02  
6.09480787e+03  330             4.91723400e+00  2.78822361e+02  4.92007150e+01  1.92735520e+01  1.77202427e+02  -1.53250035e+02 
6.11953745e+03  284             2.30723750e+01  4.74950305e+02  2.63057890e+01  -1.63261700e+00 1.20067091e+02  5.78317860e+01  
6.12922369e+03  210             9.08773500e+00  2.47254009e+02  3.87587720e+01  2.46008090e+01  1.67741243e+02  -1.00845607e+02 
6.19476002e+03  131             2.19582420e+01  6.33665285e+02  7.49582550e+01  2.44559870e+01  1.27696052e+02  -4.29020430e+01 
6.19526645e+03  567             8.92311900e+00  3.81378573e+02  5.38451660e+01  4.01647510e+01  1.06750494e+02  -3.53974000e+01 
6.19819222e+03  818             2.67808740e+01  1.91313864e+02  5.04199916e+02  2.60161560e+01  1.09123325e+02  2.91635870e+02  
6.22944834e+03  75              5.02025400e+00  1.25315957e+02  7.66085780e+01  1.77630040e+01  1.08862963e+02  2.78440410e+02  
6.23469834e+03  572             3.19722730e+01  2.11094716e+02  1.30064714e+02  2.07330770e+01  1.09033620e+02  2.94541402e+02  
6.25674400e+03  615             6.46313550e+01  2.34349704e+02  2.76827630e+02  2.16241440e+01  1.12358020e+02  5.90328484e+02  
6.27649107e+03  23              8.68953900e+00  2.02167517e+02  4.33659630e+01  3.79585330e+01  8.01842190e+01  -1.24004173e+02 
6.27667572e+03  443             1.43330850e+01  4.22688942e+02  1.21629609e+02  1.98950230e+01  1.15456349e+02  7.37769730e+01  
6.31158920e+03  435             1.64630170e+01  3.48512232e+02  8.11299750e+01  1.74660390e+01  1.01201500e+02  2.05090143e+02  
6.34540604e+03  511             1.02635320e+01  5.77855566e+02  6.26201950e+01  2.10053870e+01  1.03106970e+02  3.94553130e+01  
6.34837645e+03  585             8.45135170e+01  2.01397513e+02  4.44719347e+02  3.36130170e+01  1.13791440e+02  2.23401867e+02  
6.39592166e+03  870             1.09601500e+01  2.12662386e+02  1.09187342e+02  2.97537250e+01  1.12221949e+02  3.17479377e+02  
6.41264824e+03  924             1.24308430e+01  3.39495665e+02  1.27389990e+02  3.84130480e+01  1.06013674e+02  3.67213064e+02  
6.44691043e+03  564             1.75843650e+01  2.47381753e+02  1.03883421e+02  2.69569770e+01  1.07702596e+02  2.67820072e+02  
6.46127415e+03  689             1.11932430e+01  2.54079345e+02  1.00913077e+02  2.68336510e+01  1.11089689e+02  2.91764423e+02  
6.47118028e+03  123             7.16891490e+01  7.23187803e+02  3.90821157e+02  3.26253240e+01  1.30864741e+02  8.53705606e+02  
6.50809044e+03  340             8.18036600e+00  2.56673542e+02  1.76518519e+02  1.97625810e+01  1.04116728e+02  -1.17698854e+02 
6.52482624e+03  533             1.74727700e+00  1.95335504e+02  1.16955920e+02  2.19177280e+01  1.05806796e+02  2.15074797e+03  
6.53982222e+03  458             7.49644300e+00  2.23355714e+02  7.79626240e+01  3.17149470e+01  1.12023072e+02  5.10000070e+01  
6.55245460e+03  656             1.43641250e+01  3.17458693e+02  1.07603736e+02  1.56239570e+01  1.12749691e+02  2.95549933e+02  
6.55667632e+03  441             1.67796990e+01  2.62111964e+02  1.10149072e+02  2.26534640e+01  1.13348604e+02  2.91759021e+02  
6.55694990e+03  918             2.46425730e+01  2.48407801e+02  1.16843599e+02  4.88331390e+01  9.99099390e+01  2.89324414e+02  
6.56222447e+03  508             9.11925770e+01  1.36516653e+02  6.09389005e+02  2.34950330e+01  1.32931072e+02  1.33924672e+03  
6.58079574e+03  342             1.04399610e+01  2.43487020e+02  2.74505906e+02  2.47021500e+01  1.08690870e+02  1.00078719e+03  
6.59277924e+03  334             9.40577600e+00  5.99939407e+02  4.18309670e+01  2.10688370e+01  1.10933911e+02  -1.18401318e+02 
6.59371291e+03  119             2.22655300e+00  3.01704386e+02  3.26955330e+01  2.70276650e+01  1.03179820e+02  -1.62708155e+02 
6.60914883e+03  875             1.14851130e+01  2.43448168e+02  1.08687170e+02  2.63817170e+01  1.16610568e+02  3.19742770e+02  
6.62872462e+03  459             1.19730340e+01  3.89896009e+02  1.06345824e+02  2.53033310e+01  1.12059051e+02  3.10542495e+02  
6.67485464e+03  779             1.56008870e+01  2.34899986e+02  8.50487910e+01  2.36911700e+01  1.18843147e+02  2.26865863e+02  
6.70728284e+03  202             6.57214300e+00  1.81002043e+02  7.02916120e+01  1.18251950e+01  1.24686925e+02  -2.36134315e+02 
6.71006996e+03  464             -1.59314100e+00 9.08284880e+01  8.96607400e+01  1.90133750e+01  9.64391160e+01  1.70873425e+03  
6.73946316e+03  96              4.67844200e+00  6.90949139e+02  1.95377910e+02  2.85203640e+01  1.78790628e+02  -1.44191431e+02 
6.75903614e+03  980             1.46844020e+01  2.13113499e+02  1.21615889e+02  2.77511630e+01  1.08712235e+02  6.85580020e+01  
6.80224471e+03  730             1.18261400e+01  4.19996240e+02  9.26083670e+01  2.71792680e+01  1.07994225e+02  5.35978140e+01  
6.81758783e+03  542             8.90204930e+01  2.53377553e+02  2.42916279e+02  2.83843220e+01  1.18046621e+02  5.33988729e+02  
6.82442153e+03  336             1.31982900e+01  2.23196758e+02  5.03590880e+01  2.22683390e+01  1.08495209e+02  -1.37863875e+02 
6.83174113e+03  496             2.04228370e+01  3.15328147e+02  1.15891187e+02  2.63248070e+01  1.14252368e+02  3.06439043e+02  
6.84399475e+03  719             1.07922810e+01  3.27382774e+02  8.28489310e+01  3.12862350e+01  1.13104263e+02  2.49581001e+02  
6.85817945e+03  577             1.77034710e+01  2.81403665e+02  1.03750627e+02  3.04097470e+01  1.09723894e+02  2.82559097e+02  
6.87438053e+03  720             3.07262730e+01  2.25185737e+02  5.49425701e+02  2.71090080e+01  1.14699672e+02  2.83154718e+02  
6.88434955e+03  637             1.33843640e+01  2.89574333e+02  1.14396776e+02  2.77201690e+01  1.08794833e+02  3.40146924e+02  
6.88872291e+03  589             2.28439850e+01  2.27947021e+02  1.04486632e+02  3.28422020e+01  1.09125917e+02  2.70981753e+02  
6.90664787e+03  55              1.68272000e-01  1.07665569e+03  5.54559100e+00  2.95919060e+01  8.43554530e+01  3.73196773e+02  
6.90893202e+03  999             1.07635520e+01  2.08084081e+02  9.03108970e+01  3.13151960e+01  1.07997000e+02  5.22400300e+01  
6.93368806e+03  620             1.26025125e+02  2.15600171e+02  2.89843471e+02  3.84635600e+01  1.20235693e+02  6.29762728e+02  
6.94714270e+03  499             1.42323850e+01  7.58504450e+01  3.69312050e+01  2.69672920e+01  6.38351030e+01  1.02767854e+02  
6.95680909e+03  526             9.35710800e+00  2.28204075e+02  1.32776380e+02  2.72663300e+01  1.06593060e+02  4.64383015e+02  
6.96068710e+03  230             1.22853240e+01  1.97838376e+02  1.76029453e+02  2.29724430e+01  1.18677726e+02  -1.00121493e+02 
6.96724158e+03  70              6.43147700e+00  6.94407211e+02  5.85573730e+01  2.82473890e+01  1.69583883e+02  -1.93447104e+02 
6.99187470e+03  341             6.46112100e+00  2.20220128e+02  4.92439140e+01  1.98073600e+01  1.33985168e+02  -1.64139615e+02 
6.99785239e+03  297             6.12508000e+00  3.38861963e+02  5.16243260e+01  1.99526430e+01  1.25784582e+02  1.77759093e+02  
7.01060305e+03  854             1.12753160e+01  5.56224178e+02  6.36588830e+01  3.47483420e+01  1.06196814e+02  1.89854827e+02  
7.01343507e+03  525             6.01643200e+00  1.94788985e+02  1.31307867e+02  2.41094800e+01  1.15327604e+02  5.62738034e+02  
7.01382529e+03  842             1.25178390e+01  2.83077809e+02  9.11229280e+01  2.23520990e+01  1.05841529e+02  2.74825403e+02  
7.02914046e+03  436             8.55797200e+00  2.00458830e+02  1.23926397e+02  2.25573570e+01  1.26628043e+02  7.40750660e+01  
7.03045823e+03  423             1.51149740e+01  3.00964455e+02  1.29624330e+02  2.14715300e+01  1.07098169e+02  3.87148839e+02  
7.04773046e+03  617             1.43598150e+01  3.05800464e+02  1.34110766e+02  3.37651740e+01  1.12329412e+02  4.06896689e+02  
7.05076624e+03  275             1.00303730e+01  2.65059495e+02  4.25469640e+01  4.49641130e+01  1.07646958e+02  -2.40864900e+01 
7.11607337e+03  580             5.46834360e+01  1.48547956e+02  1.75252743e+02  2.09278130e+01  1.15670619e+02  -8.07738390e+01 
7.13089937e+03  383             6.45076400e+00  2.68614561e+02  3.09187290e+01  2.21697160e+01  1.03343413e+02  -1.02971125e+02 
7.14391960e+03  439             1.91801450e+01  1.98981211e+02  1.02782917e+03  3.14811610e+01  1.36395904e+02  5.51644716e+02  
7.14810788e+03  687             1.35808580e+01  3.98890118e+02  1.06542571e+02  4.58753570e+01  1.04336337e+02  3.26942541e+02  
7.19281615e+03  53              2.82275900e+00  3.92040660e+02  5.91289970e+01  2.48088870e+01  1.16718382e+02  4.60434130e+01  
7.19731496e+03  387             3.75129600e+00  3.17298828e+02  6.67938550e+01  2.45401230e+01  2.45185540e+02  2.70665312e+02  
7.21752405e+03  676             6.30308400e+00  2.46677042e+02  1.10294221e+02  3.02423100e+01  1.11983966e+02  6.89104170e+01  
7.22891429e+03  175             3.02399210e+01  4.90412477e+02  1.62018020e+02  2.53188470e+01  1.19562532e+02  7.77923720e+01  
7.25166986e+03  218             5.88652000e+00  2.47263297e+02  7.99555410e+01  1.84565180e+01  1.30857801e+02  3.10173350e+02  
7.27285572e+03  647             1.02148190e+01  3.42330316e+02  7.58247260e+01  4.15735900e+01  1.10533889e+02  -4.18500980e+01 
7.28914544e+03  897             8.22888200e+00  3.09370106e+02  1.12927628e+02  3.52160420e+01  1.04169673e+02  6.57690260e+01  
7.30182846e+03  54              1.01704520e+01  4.29915884e+02  3.28470570e+02  2.70417880e+01  1.24059000e+02  1.88503353e+02  
7.31712174e+03  85              5.61470100e+00  7.25710895e+02  6.68648360e+01  1.51196440e+01  2.85690867e+02  2.33579001e+02  
7.31725119e+03  728             1.44595880e+01  2.40762963e+02  9.76247620e+01  2.70701450e+01  1.08976068e+02  2.97280877e+02  
