Fit             Permutation     K2RT            KD1             kdephos         km1             km2             kphos           
2.83598988e+03  424             2.62366630e+01  -4.24178490e+01 6.53070000e-02  2.17563810e+01  5.47726710e+01  9.29730000e-02  
2.83620115e+03  1751            2.85478800e+00  2.61063900e+00  6.86860000e-02  3.48867118e+02  1.44175760e+01  -9.39170000e-02 
2.83709233e+03  1743            8.35859200e+00  3.00631400e+00  5.46150000e-02  3.12110920e+02  2.37741670e+01  -5.75890000e-02 
2.84523755e+03  1323            2.61584960e+01  6.46211900e+00  1.72339000e-01  3.11879030e+02  3.22251090e+01  -1.51053000e-01 
2.85100561e+03  1484            1.66116720e+01  7.56543000e-01  5.65460000e-02  -1.40108169e+02 2.70608710e+01  8.65720000e-02  
2.85139871e+03  1943            8.01689900e+00  4.88581700e+00  6.49760000e-02  4.35548740e+02  -1.32556620e+01 -1.13074000e-01 
2.85206621e+03  612             2.32469570e+01  1.35509600e+00  3.50640000e-02  2.23363550e+01  3.05324950e+01  5.20660000e-02  
2.85763434e+03  1085            1.45936510e+01  1.74957000e+00  4.17340000e-02  2.41616223e+02  6.47045200e+00  -6.62780000e-02 
2.86157060e+03  2343            1.27166190e+01  5.83469800e+00  6.15595000e-01  3.59476043e+02  -8.21045019e+02 -9.41140000e-01 
2.86226882e+03  161             2.23443042e+02  3.58290000e-02  5.26560000e-02  3.38092810e+01  6.03442110e+01  4.08310000e-02  
2.86564759e+03  2476            3.35661300e+00  1.30938600e+00  5.92450000e-02  3.35608962e+02  1.36086670e+01  -7.75230000e-02 
2.87919659e+03  1236            4.58122730e+01  6.16338000e-01  6.69480000e-02  7.68757090e+01  4.04625650e+01  -9.00720000e-02 
2.88722275e+03  2493            4.66363000e+00  5.52386700e+00  7.93080000e-02  3.52507622e+02  1.33414560e+01  -9.27600000e-02 
2.88841643e+03  1700            1.77488140e+01  4.38928800e+00  5.28720000e-02  3.06462170e+02  7.78018670e+01  -8.07370000e-02 
2.89556109e+03  1707            7.86595900e+00  3.60189600e+00  -3.86116000e-01 2.90230696e+02  4.56383530e+01  6.46653000e-01  
2.90320539e+03  1740            5.19314000e-01  1.76729500e+00  6.88956300e+00  -7.35056370e+01 1.11835660e+01  2.30737258e+02  
2.91172150e+03  1258            6.24515300e+00  3.55376200e+00  6.04240000e-02  3.22394779e+02  1.39594410e+01  -1.12527000e-01 
2.91342546e+03  817             2.15676440e+01  -4.39967800e+00 5.48030000e-02  2.20104910e+01  4.78664320e+01  4.93910000e-02  
2.91539941e+03  1041            -1.53348500e+00 -6.44593300e+00 2.36022000e+00  1.41963909e+02  -5.53810000e-01 1.08682761e+02  
2.92258211e+03  1543            -4.49929400e+00 3.62187800e+00  -2.36657400e+00 3.27101286e+02  1.47087500e+01  -2.80678500e+00 
2.94337120e+03  2367            3.06625900e+00  -8.13683000e-01 6.15840000e-02  3.53516576e+02  1.35826560e+01  -8.17580000e-02 
2.94773929e+03  2076            -4.49200000e-01 3.37511200e+00  5.15831700e+00  9.87654860e+01  1.08159530e+01  1.51029533e+02  
2.94778937e+03  1119            5.30795300e+00  1.45179300e+00  6.29610000e-02  2.46248270e+02  4.05987990e+01  -7.15450000e-02 
2.95034373e+03  1608            6.19540000e+00  4.71398600e+00  6.07170000e-02  3.23194670e+02  1.33830150e+01  6.67120000e-02  
2.95792424e+03  960             2.62351530e+01  4.24428100e+00  5.22880000e-02  3.23136145e+02  3.19891470e+01  4.58760000e-02  
2.97012246e+03  2010            3.23812000e+00  5.28730000e+00  5.78980000e-02  3.52658249e+02  1.04634660e+01  -7.57010000e-02 
2.97213167e+03  1431            1.97779300e+00  4.97136300e+00  5.42425000e-01  2.49508926e+02  1.37514170e+01  -8.10495000e-01 
2.97265024e+03  2168            3.65205800e+00  -4.71332000e-01 -7.03203000e-01 1.90412755e+02  9.97146300e+00  8.62973000e-01  
2.97510961e+03  1193            -9.98776240e+01 -1.71499910e+01 7.32530000e-02  2.27669049e+02  3.91208570e+01  -9.36100000e-02 
2.97792006e+03  103             8.97236483e+02  3.05983000e-01  1.43545000e-01  2.81365828e+02  1.66367108e+02  1.05227000e-01  
2.97956431e+03  893             -1.99368706e+02 6.77946880e+01  6.86530000e-02  2.93834220e+02  3.25127330e+01  -8.43970000e-02 
2.99184688e+03  2071            9.38656400e+00  2.68604000e+00  -1.39437000e+00 2.98868539e+02  1.31124990e+01  -1.37870100e+00 
3.00337998e+03  1627            2.30663900e+00  5.35062400e+00  5.83870000e-02  3.57664925e+02  1.18951300e+01  8.51160000e-02  
3.00988967e+03  1954            4.22452800e+00  5.14989000e+00  5.71210000e-02  3.39343546e+02  6.41683000e+00  -6.88540000e-02 
3.01173157e+03  1120            3.37771000e-01  -4.42990000e-01 1.39541000e-01  1.45721387e+02  -1.38828000e+00 6.76919000e-01  
3.01925461e+03  233             2.50155710e+01  -2.88550840e+01 6.50750000e-02  4.04876230e+01  8.44058610e+01  9.56890000e-02  
3.02857797e+03  1519            6.61981000e+00  4.73425300e+00  6.17340000e-02  3.28463134e+02  1.60589480e+01  -1.15026000e-01 
3.03279826e+03  1371            8.20691100e+00  2.46667800e+00  4.74800000e-01  2.16693842e+02  1.43953990e+01  -8.07564000e-01 
3.03963934e+03  1198            3.23568560e+01  2.63508900e+00  8.05300000e-02  3.07509054e+02  1.85879787e+02  6.75890000e-02  
3.04757131e+03  1879            3.80479300e+00  5.26676600e+00  4.24160000e-02  3.51100491e+02  1.26896340e+01  -9.39250000e-02 
3.05862733e+03  980             1.35860760e+01  3.29565600e+00  4.53110000e-02  6.09600620e+01  1.46272616e+02  -7.44920000e-02 
3.07085628e+03  1411            -6.66377400e+00 2.39569000e+00  2.63878300e+00  2.84188918e+02  1.13086440e+01  -4.88958800e+00 
3.07344085e+03  1122            -1.16038800e+00 2.81767400e+00  6.02990000e-02  2.77301291e+02  2.13789880e+01  -1.15675000e-01 
3.09003922e+03  1457            3.65292950e+01  4.91944400e+00  6.23570000e-02  3.42859989e+02  2.36998160e+01  -8.86810000e-02 
3.09313150e+03  1121            5.78852800e+00  1.59544470e+01  3.66730000e-02  2.80434206e+02  7.47208500e+00  -7.36860000e-02 
3.09811130e+03  2468            4.81460900e+00  -1.63081300e+00 4.58820000e-02  3.28868624e+02  3.37262710e+01  -9.50440000e-02 
3.10738152e+03  1345            1.73017710e+01  -2.16093100e+00 5.07360000e-02  1.50489552e+02  2.56312320e+01  -8.02890000e-02 
3.11290321e+03  1732            -3.20323200e+00 6.51582000e-01  2.62143300e+00  2.92838908e+02  1.28745910e+01  -3.37778100e+00 
3.11497528e+03  2358            1.15346500e+01  6.36095793e+02  3.02640000e-02  5.14532440e+01  2.17779530e+01  -5.25910000e-02 
3.12874861e+03  1079            -5.91751160e+01 1.77312700e+00  -7.15820000e-02 3.11429049e+02  8.74047000e+00  -9.74160000e-02 
3.13667666e+03  2128            1.30662310e+01  1.44851200e+00  5.67151700e+00  1.23818494e+02  1.35720980e+01  5.28376400e+00  
3.15809689e+03  2016            1.86726500e+00  5.29476800e+00  -3.35000000e-02 3.03991260e+02  1.56873740e+01  -9.81740000e-02 
3.16037850e+03  797             -4.15307810e+01 3.11271470e+01  7.89150000e-02  1.87933540e+01  4.52167530e+01  -6.37370000e-02 
3.16158311e+03  1902            4.00613000e+00  4.64874300e+00  5.86760000e-02  3.45449865e+02  1.29605140e+01  -7.01180000e-02 
3.16693478e+03  2432            1.24868110e+01  -1.76479900e+00 -5.03568140e+01 3.32017458e+02  6.25165430e+01  -4.79243480e+01 
3.17884086e+03  2040            6.46948600e+00  1.45686400e+00  1.21393000e-01  3.70500601e+02  9.43320200e+00  2.25414000e-01  
3.18941658e+03  145             3.88639060e+01  -7.73461000e-01 4.49730000e-02  1.39596500e+01  4.00869373e+02  -3.69120000e-02 
3.19206887e+03  1908            1.40205200e+00  4.97917300e+00  5.72850000e-02  3.08286106e+02  1.25052670e+01  -9.97760000e-02 
3.19247235e+03  681             1.96299630e+01  7.00430000e-02  -9.28816000e-01 2.86470400e+01  2.46786130e+01  1.40522400e+00  
3.20085571e+03  1842            1.42462350e+01  4.17724600e+00  5.80680000e-02  3.43272696e+02  1.32207300e+01  -9.54880000e-02 
3.20574790e+03  1492            1.22488450e+01  3.90926700e+00  3.45718600e+00  1.45699371e+02  1.31369940e+01  5.76134800e+00  
3.21629858e+03  881             1.65982540e+01  1.70978100e+01  5.47430000e-02  2.37872134e+02  3.82605680e+01  -8.81750000e-02 
3.21739111e+03  983             4.76345590e+01  -3.90076200e+00 5.17387000e-01  7.40984052e+02  -7.58363500e+00 4.07721000e-01  
3.22225631e+03  1953            4.67389100e+00  3.39744300e+00  8.04170000e-02  3.59784704e+02  8.49282400e+00  -8.98170000e-02 
3.23179039e+03  1837            2.22010900e+00  3.00267000e+00  -5.29710000e-02 3.56473097e+02  1.72161510e+01  -7.66620000e-02 
3.23379603e+03  641             1.83309440e+01  -5.89440440e+01 9.14670000e-02  2.52473745e+02  -5.00820000e+00 7.92980000e-02  
3.23551959e+03  1195            2.02313750e+01  5.01178600e+00  6.74710000e-02  2.86448373e+02  1.78145540e+01  -1.05059000e-01 
3.23960214e+03  1405            1.73838600e+00  3.61443100e+00  5.56860000e-02  2.17083858e+02  1.61097740e+01  -8.81050000e-02 
3.25231109e+03  901             2.12953780e+01  5.99529800e+00  -4.49650000e-02 2.86796161e+02  -6.74359100e+00 7.07090000e-02  
3.26119129e+03  2032            8.47506100e+00  6.02052000e-01  5.43950000e-02  5.38992853e+02  9.94595600e+01  -9.95530000e-02 
3.26649461e+03  236             2.15272060e+01  -2.25683000e-01 6.11880000e-02  -1.80809570e+01 -4.94964060e+01 9.51320000e-02  
3.26999007e+03  2051            3.83677200e+00  5.15533200e+00  5.90170000e-02  3.11293780e+02  5.45193920e+01  -7.02870000e-02 
3.27756248e+03  2308            1.16311950e+01  1.88271000e-01  -2.29601400e+00 -1.85521967e+02 1.36452920e+01  2.10706100e+00  
3.28259765e+03  2215            5.95719100e+00  -2.16283000e-01 -1.33739400e+00 1.92547344e+02  1.32269720e+01  -1.38811900e+00 
3.28763191e+03  1635            9.88362200e+00  4.61429700e+00  7.95303000e-01  2.86940048e+02  1.48858030e+01  -1.35837500e+00 
3.29165612e+03  2422            1.72655940e+01  3.02084200e+00  5.92630000e-02  3.41889543e+02  1.31002810e+01  -9.55790000e-02 
3.29268309e+03  1044            1.94883550e+01  4.83444400e+00  6.07120000e-02  1.59935395e+02  1.08903410e+01  5.23390000e-02  
3.29498164e+03  362             1.39460350e+01  2.21070000e-02  6.89030000e-02  2.55462210e+01  4.74174570e+02  6.18460000e-02  
3.29786873e+03  1037            -9.36670800e+00 5.82111270e+01  7.79040000e-02  2.22905350e+02  2.50928350e+01  -7.43020000e-02 
3.29845664e+03  1333            1.30908940e+01  2.59543400e+00  6.30270000e-02  8.07795060e+01  1.77920020e+01  -5.73000000e-02 
3.29916750e+03  1503            1.36212880e+01  2.06340500e+00  5.51090000e-02  3.21565721e+02  2.59162740e+01  -9.26590000e-02 
3.31234844e+03  477             1.46456340e+01  5.79398760e+01  -3.06130000e-02 4.65048311e+02  4.64080470e+01  5.24030000e-02  
3.31274449e+03  776             1.76956870e+01  -5.86630700e+00 7.16600000e-02  2.20133720e+01  5.14839560e+01  -1.14660000e-01 
3.32892372e+03  2252            6.89413100e+00  4.96907600e+00  4.99030000e-02  4.68626491e+02  1.21153260e+01  -9.69300000e-02 
3.32929004e+03  1904            1.50776370e+01  6.47815900e+00  5.87970000e-02  3.11007217e+02  7.10358800e+00  -9.74180000e-02 
3.34228633e+03  1495            2.44575850e+01  2.91023600e+00  -1.31818900e+00 3.38066240e+02  1.37794770e+01  1.08291500e+00  
3.34500917e+03  2043            1.18393200e+00  6.22359300e+00  4.14050000e-02  3.23845656e+02  1.42682430e+01  -8.00550000e-02 
3.34573492e+03  1317            2.69997300e+01  4.40186100e+00  5.83710000e-02  3.71841385e+02  1.69910530e+01  -8.91890000e-02 
3.35753866e+03  2180            1.52107320e+01  3.74480200e+00  5.59090000e-02  3.15779717e+02  -3.25216870e+01 -9.29420000e-02 
3.36027094e+03  2172            6.25616300e+00  2.24585300e+00  4.78720000e-02  4.24521822e+02  1.28243480e+01  -9.57370000e-02 
3.36347805e+03  478             2.84111920e+01  2.55140000e-02  1.02282000e-01  1.74346180e+01  5.44736000e+01  8.27040000e-02  
3.37116684e+03  2332            1.08413000e+00  1.18075600e+00  5.79490000e-02  2.88771299e+02  1.26985960e+01  -2.07044000e-01 
3.37953043e+03  756             1.67259760e+01  -2.42088900e+00 5.59240000e-02  2.37371720e+01  5.23437890e+01  -9.18380000e-02 
3.38215733e+03  1453            2.57964200e+00  5.31377100e+00  7.00390000e-02  3.27286474e+02  1.29666250e+01  -9.19150000e-02 
3.38649250e+03  602             2.52757770e+01  4.21670000e-02  7.42480000e-02  2.33370570e+01  -1.82592783e+02 6.09180000e-02  
3.38909001e+03  1944            8.09705800e+00  5.26909700e+00  1.27589000e-01  3.24404968e+02  2.25004780e+01  2.31648000e-01  
3.38946281e+03  166             2.88411520e+01  5.50805450e+02  9.17400000e-03  6.78836100e+00  5.07454410e+01  1.51390000e-02  
3.39034657e+03  1716            4.62801460e+01  -5.48362000e-01 5.91800000e-02  1.26550046e+02  3.50962680e+01  -8.57040000e-02 
3.39435648e+03  1046            5.83828200e+00  -1.38020800e+00 6.70770000e-02  1.53201467e+02  4.18581040e+01  -1.34195000e-01 
3.39693610e+03  1380            2.55833800e+00  5.36270100e+00  6.13400000e-02  2.81775698e+02  1.61798670e+01  -8.14050000e-02 
3.40664383e+03  1115            1.02704250e+01  -1.12242000e-01 5.93450000e-02  3.25497127e+02  4.76526190e+01  -1.06064000e-01 
3.40795516e+03  1690            1.61460730e+01  1.21584700e+00  8.21910000e-02  1.14579859e+02  4.07963940e+01  -7.07950000e-02 
3.42045159e+03  1769            4.77943400e+00  5.09819600e+00  1.09760000e-01  1.68141172e+02  1.37210670e+01  -1.17337000e-01 
3.42213500e+03  1485            4.21211700e+00  3.37014000e+00  8.63400000e-02  3.37926535e+02  6.40147110e+01  -9.59960000e-02 
3.42381288e+03  2158            1.70243150e+01  3.17075500e+00  5.69310000e-02  3.61782101e+02  9.59283080e+01  -9.37040000e-02 
3.42643458e+03  1585            1.48287170e+01  1.94980400e+00  5.24570000e-02  1.23064255e+02  2.65194740e+01  -8.85810000e-02 
3.43455394e+03  1491            4.55396400e+00  7.55581300e+00  3.78580000e-02  2.22408948e+02  1.88060960e+01  -4.39140000e-02 
3.43506763e+03  1049            2.39322660e+01  7.04870800e+00  -1.68255000e-01 9.24983240e+01  1.16683790e+01  -1.36572000e-01 
3.44077679e+03  1134            1.10448980e+01  2.99721200e+00  9.69380000e-02  2.62504169e+02  1.35910170e+01  -8.75980000e-02 
3.45598150e+03  1200            1.09218690e+01  -4.80269500e+00 6.21590000e-02  2.81859061e+02  2.61919750e+01  -1.10311000e-01 
3.46548065e+03  2262            3.45142700e+00  -5.17933100e+00 3.77330000e-02  3.09222033e+02  1.24910820e+01  -9.16000000e-02 
3.48033745e+03  1314            4.07058900e+01  6.02084500e+00  6.04670000e-02  3.38978035e+02  -1.22732970e+01 -8.97250000e-02 
3.48264768e+03  1297            2.77782580e+01  5.95422000e-01  5.68770000e-02  2.64837795e+02  5.15515300e+01  -4.59510000e-02 
3.49939783e+03  1433            7.29006300e+01  -4.40376200e+00 6.10780000e-02  4.43266611e+02  7.64584300e+00  -8.62630000e-02 
3.50272245e+03  2371            8.76275500e+00  -3.94120000e-01 -1.44392700e+00 2.95065963e+02  1.33201850e+01  -2.62155400e+00 
3.50718401e+03  1964            2.07470880e+01  2.13940700e+00  5.39970000e-02  4.35029376e+02  1.61928700e+01  4.50650000e-02  
3.50918607e+03  682             4.59982670e+01  -6.20860070e+01 3.16733710e+01  5.31067880e+01  4.59975800e+01  -2.42034860e+01 
3.51040104e+03  1580            1.34804730e+01  5.39514300e+00  5.49180000e-02  2.09250900e+02  1.49739480e+01  -9.50770000e-02 
3.52298922e+03  1209            1.25985980e+01  -5.02270790e+01 -6.12048600e+00 1.93161682e+02  3.65400650e+01  -1.04952360e+01 
3.52643977e+03  577             2.71925830e+01  1.75418000e+00  6.32430000e-02  1.68093900e+01  2.03332905e+02  -9.86100000e-02 
3.52662153e+03  1762            1.58718070e+01  5.05737900e+00  5.95450000e-02  3.30072453e+02  1.19561170e+01  -1.00280000e-01 
3.53173290e+03  1855            4.42838500e+00  4.24611600e+00  5.89970000e-02  3.28684080e+02  1.88699070e+01  1.29818000e-01  
3.53659191e+03  2249            9.84030900e+00  3.05464100e+00  1.12017000e-01  3.47437648e+02  1.28332130e+01  -1.01563000e-01 
3.54381878e+03  2290            -8.20226400e+00 8.53840000e-01  6.01450000e-02  1.90814836e+02  1.26351610e+01  -1.14394000e-01 
3.54955076e+03  1072            -3.35530900e+00 2.30300100e+00  7.65810000e-02  7.67683140e+01  6.26724410e+01  8.97940000e-02  
3.56245485e+03  885             1.70119990e+01  6.18304000e+00  7.55670000e-02  2.05739538e+02  2.92373360e+01  -1.25436000e-01 
3.56498051e+03  709             1.36785293e+02  -6.60820000e-02 5.26450000e-02  3.56894400e+00  1.04870210e+01  7.20850000e-02  
3.56649361e+03  2368            1.03386380e+01  -1.16581000e-01 3.64126800e+00  4.58603020e+01  1.35007890e+01  6.60345900e+00  
3.56780689e+03  1487            1.48383740e+01  9.79209000e-01  8.42890000e-02  3.85802932e+02  2.24882970e+01  -1.42492000e-01 
3.57461989e+03  1298            7.51183300e+00  2.71643900e+00  4.64144900e+00  1.27787015e+02  3.93029930e+01  -4.40503600e+00 
3.58057309e+03  1480            7.63640800e+00  1.29350600e+01  6.40444000e-01  3.00912836e+02  2.96936750e+01  5.99995000e-01  
3.58813327e+03  1702            -9.07024500e+00 2.75334100e+00  -5.78250000e-02 3.36154294e+02  1.04141950e+01  -1.08567000e-01 
3.59918090e+03  1305            8.40396300e+00  2.02067300e+00  -4.11449000e-01 -4.71469270e+01 1.66275320e+01  7.52561000e-01  
3.60803993e+03  1586            1.28239400e+00  5.16725800e+00  5.68270000e-02  3.62222732e+02  1.34451270e+01  -9.75760000e-02 
3.60824548e+03  1180            -2.58240000e-02 2.19750500e+00  1.18375000e-01  3.22434069e+02  1.47799540e+01  -4.71039600e+00 
3.61989408e+03  1554            3.02481380e+01  4.75079000e+00  5.78310000e-02  3.58446085e+02  2.39876930e+01  -9.03640000e-02 
3.62755884e+03  1375            1.83297640e+01  4.53204800e+00  6.85280000e-02  3.02727725e+02  1.82600500e+01  1.13829000e-01  
3.62801780e+03  1181            4.50426700e+00  8.43173900e+00  5.46820000e-02  2.86284853e+02  1.32747770e+01  -5.98810000e-02 
3.62941409e+03  2052            3.87570400e+00  4.47413000e+00  5.65920000e-02  3.55470811e+02  9.00126000e+00  -1.31338000e-01 
3.64624791e+03  1277            -1.25565668e+02 9.55222640e+01  6.61350000e-02  2.02613107e+02  3.71144020e+01  -9.16430000e-02 
3.67253647e+03  449             -3.77144200e+00 -2.51814000e-01 8.66720000e-02  6.08738010e+01  1.23420910e+02  9.60510000e-02  
3.67933160e+03  2169            2.29003760e+01  -3.18598520e+01 -4.79606400e+00 2.75699133e+02  3.90035030e+01  -3.78777600e+00 
3.68066198e+03  1272            3.00885280e+01  4.01636300e+00  6.38840000e-02  2.60599295e+02  1.55929130e+01  4.96580000e-02  
3.68288420e+03  941             1.57772610e+01  -3.97673600e+00 4.12550000e-02  1.87520325e+02  3.69443700e+01  -7.19900000e-02 
3.68329108e+03  1308            4.64886600e+00  1.64439120e+01  5.78110000e-02  2.73027515e+02  3.20981330e+01  -6.20350000e-02 
3.68606916e+03  1773            3.13462040e+01  4.27803100e+00  6.09900000e-02  3.47406471e+02  1.25764580e+01  -9.56010000e-02 
3.70380135e+03  1184            2.78677770e+01  -1.19207100e+00 9.09180000e-02  2.79197298e+02  3.54079460e+01  -7.04260000e-02 
3.72594957e+03  2304            2.21582200e+00  -1.59900000e-02 2.93019000e-01  2.14382872e+02  7.68216200e+00  3.75172000e-01  
3.73346816e+03  388             5.91599520e+01  4.56300000e-02  6.85080000e-02  1.78542010e+01  3.57621320e+01  -1.01257000e-01 
3.74063061e+03  1241            5.21101600e+00  -1.35649960e+01 6.36840000e-02  3.79745645e+02  2.19953810e+01  -1.37200000e-01 
3.75445850e+03  1918            2.07103100e+00  4.94681100e+00  5.79880000e-02  3.50519575e+02  1.53140023e+02  -7.95970000e-02 
3.75470394e+03  1863            1.48881660e+01  8.87002700e+00  -1.34833100e+00 3.25711987e+02  7.21345920e+01  -2.28414100e+00 
3.75546765e+03  2311            7.88355300e+00  3.30862000e-01  -1.35840200e+00 3.23560538e+02  1.33156600e+01  -1.24336300e+00 
3.75811708e+03  511             -6.96195800e+00 8.20569400e+00  -2.28091000e-01 2.00577030e+01  4.26438670e+01  4.42359000e-01  
3.78438983e+03  1888            1.67639030e+01  3.64899200e+00  3.04828600e+00  1.12672720e+01  1.31266970e+01  5.20137800e+00  
3.80999885e+03  2080            3.17748700e+00  5.43918400e+00  8.88280000e-02  3.19014836e+02  1.00549160e+01  1.01702000e-01  
3.81714963e+03  56              3.38440790e+01  1.53100000e-03  5.91580000e-01  5.29367152e+02  1.85390000e-02  4.91714000e-01  
3.81895895e+03  98              5.19442800e+00  6.15323916e+02  4.62200000e-03  2.71188100e+00  5.23610000e-02  1.44000000e-02  
3.82038213e+03  304             4.99292170e+01  2.48730000e-02  6.95470000e-02  1.48989570e+01  4.84739660e+01  5.06040000e-02  
3.82120543e+03  1250            -1.99527470e+01 3.23078900e+00  4.77140000e-02  2.76151770e+02  1.56049170e+01  -8.12510000e-02 
3.82753203e+03  2146            3.55991900e+00  1.06519000e-01  8.53640000e-02  3.85278130e+02  1.35465940e+01  -9.44300000e-02 
3.83614053e+03  191             4.07216440e+01  2.54030000e-02  3.71590000e-02  1.43638700e+01  3.98609200e+00  5.85550000e-02  
3.84428465e+03  1141            7.94973900e+00  4.09548900e+00  -2.23680000e-02 2.73917839e+02  -3.26413000e-01 4.86350000e-02  
3.85145109e+03  2174            2.03941130e+01  2.70177600e+00  5.59040000e-02  3.90561098e+02  1.48553800e+01  -9.47310000e-02 
3.85621551e+03  2182            5.75631700e+00  5.88009000e-01  -4.41030000e-02 3.64236499e+02  1.34280970e+01  -9.61760000e-02 
3.85651988e+03  1634            3.27158060e+01  -8.96097000e-01 4.21750000e-02  6.64532040e+01  2.75962500e+01  -3.22320000e-02 
3.86114557e+03  2050            -2.11256930e+01 5.17207700e+00  7.97020000e-02  3.38967691e+02  9.90548400e+00  -1.33206000e-01 
3.86727007e+03  2031            9.77815100e+00  7.67986900e+00  5.55850000e-02  -1.88943423e+02 -4.99009070e+01 4.95550000e-02  
3.87029205e+03  1446            -1.82984480e+01 3.26643300e+00  -2.82403800e+00 2.98715251e+02  1.54671780e+01  -2.23483900e+00 
3.88077705e+03  1681            1.74057620e+01  4.37306000e+00  1.98410000e-02  3.34940818e+02  6.02371900e+00  3.63860000e-02  
3.90828024e+03  1382            1.82811300e+00  3.53084400e+00  6.22630000e-02  3.07053173e+02  1.13777170e+01  -8.74890000e-02 
3.91111123e+03  1031            -1.91346400e+00 6.50243000e+00  1.20305000e-01  1.93259292e+02  1.44456020e+01  -1.59067000e-01 
3.91657908e+03  1824            9.84079000e-01  1.00255400e+00  1.28333000e-01  3.65600415e+02  3.02298830e+01  4.83269000e-01  
3.92586281e+03  415             2.02302120e+01  3.01170000e-02  -1.62335850e+01 2.59817580e+01  4.63369900e+01  -1.26546420e+01 
3.93329560e+03  1858            2.84511340e+01  4.66879200e+00  5.73060000e-02  3.46904285e+02  1.43693590e+01  -9.39130000e-02 
3.95657116e+03  2234            -1.08626398e+02 2.88326500e+00  5.17710000e-02  2.72249420e+02  4.74378210e+01  -3.53590000e-02 
3.95895185e+03  898             4.82550050e+01  2.48562300e+00  8.54840000e-02  2.07199256e+02  1.29376130e+01  6.09930000e-02  
3.97275712e+03  411             6.80799450e+01  9.47650400e+00  2.63940000e-02  3.01422029e+02  1.63795804e+02  1.89590000e-02  
3.97384180e+03  1576            4.64452100e+00  4.30601700e+00  4.07790000e-02  3.45124035e+02  1.42022110e+01  -9.59150000e-02 
3.97723527e+03  806             3.76884500e+01  -2.44957100e+00 7.75520000e-02  2.25304080e+01  5.45083810e+01  -1.22991000e-01 
3.99973938e+03  1545            2.36999300e+00  5.24941400e+00  -7.79698000e-01 2.01487868e+02  2.21580120e+01  2.08842200e+00  
4.00102772e+03  1489            1.57370840e+01  1.76298900e+00  5.21180000e-02  3.67046258e+02  1.17068420e+01  -9.37600000e-02 
4.00528316e+03  22              1.27892500e+00  4.30160000e-02  1.51154080e+01  5.34491000e+00  9.29707900e+00  4.51845436e+02  
4.02105230e+03  1868            3.39678700e+00  4.93036700e+00  -3.71690000e-02 3.48591177e+02  1.68675870e+01  -9.70600000e-02 
4.02796743e+03  1001            1.17562230e+01  -2.08787470e+01 1.30764000e-01  6.34621040e+01  1.94553270e+01  -2.40621000e-01 
4.03680014e+03  211             3.82493990e+01  -5.73659000e-01 1.22005000e-01  3.32657890e+01  7.94174530e+01  -1.93208000e-01 
4.05452796e+03  1983            1.22828200e+00  5.68310400e+00  5.41000000e-02  3.43987393e+02  2.33197690e+01  -8.98560000e-02 
4.06379875e+03  1188            2.12290500e+00  6.77622000e-01  6.29820000e-02  1.33265537e+02  1.77052830e+01  -8.17550000e-02 
4.06425517e+03  1065            4.89829000e-01  3.92313100e+00  -4.13514000e-01 3.38152423e+02  5.35140990e+01  1.02531600e+00  
4.07919805e+03  1803            1.90882810e+01  5.54870500e+00  1.59236000e-01  3.27108194e+02  2.46735730e+01  -1.21479000e-01 
4.08688975e+03  427             3.49805460e+01  -7.99990000e-02 6.34810000e-02  -1.91452400e+01 5.95162230e+01  4.60580000e-02  
4.09148190e+03  840             8.61340400e+00  -6.41356000e+00 1.58367000e-01  3.21061230e+01  7.82506500e+00  1.35933000e-01  
4.09975119e+03  992             1.30024760e+01  -1.51666200e+00 -7.40418760e+01 3.13534166e+02  6.09679970e+01  -6.20000510e+01 
4.11389694e+03  1455            -1.50523170e+01 4.01312400e+00  6.66690000e-02  6.25638404e+02  7.40550780e+01  1.21314000e-01  
4.13278006e+03  2086            4.35533100e+00  5.11524200e+00  9.67730000e-02  2.75658228e+02  1.33724720e+01  -9.68580000e-02 
4.13878410e+03  1540            4.40907900e+00  2.06656200e+01  9.30310000e-02  3.29380138e+02  1.37992630e+01  -9.29050000e-02 
4.15011980e+03  2106            8.15047200e+00  5.17725900e+00  5.17230000e-02  2.80341288e+02  1.33242300e+01  -1.06922000e-01 
4.15633196e+03  1546            4.17278240e+01  -3.48278200e+01 -5.97879000e-01 2.97693211e+02  3.79115670e+01  -4.16886000e-01 
4.16505261e+03  918             1.07569050e+01  3.82960873e+02  5.60770000e-02  2.33116140e+01  4.00692410e+01  -4.74360000e-02 
4.17858635e+03  1645            1.32649300e+00  7.24076000e-01  5.51740000e-02  1.00600304e+02  2.32101410e+01  -8.68250000e-02 
4.18673054e+03  1710            8.08368400e+00  5.69071000e+00  -5.47293100e+00 1.58975834e+02  7.81961700e+00  -4.89462700e+00 
4.19871925e+03  2113            3.42146800e+00  5.17425100e+00  3.59130000e-02  3.26759359e+02  1.17778840e+01  -9.59250000e-02 
4.19928055e+03  2485            6.82621800e+00  3.53766100e+00  7.66880000e-02  2.66417108e+02  1.02288930e+01  6.91820000e-02  
4.25607894e+03  171             1.67339090e+01  2.94340000e-02  7.48970000e-02  8.12764800e+00  1.56769179e+02  5.75310000e-02  
4.25717579e+03  2457            2.33413950e+01  2.38824000e-01  1.31254600e+00  3.61249003e+02  1.95654450e+01  -9.54044000e-01 
