Fit             Iteration       K1              K2              alpha           
2.11863000e-01  1940            7.39520000e-02  2.78695090e+01  7.10280000e-01  
2.11874000e-01  1790            7.23250000e-02  2.52230860e+01  7.51770000e-01  
2.11933000e-01  2359            5.84510000e-02  2.71315690e+01  7.28564000e-01  
2.12028000e-01  1428            6.24800000e-02  2.78695090e+01  7.28564000e-01  
2.12089000e-01  903             6.82690000e-02  2.26910520e+01  7.28564000e-01  
2.12148000e-01  1031            6.82690000e-02  2.11981320e+01  7.34311000e-01  
2.12420000e-01  918             6.47330000e-02  2.37269180e+01  7.34311000e-01  
2.12521000e-01  690             1.72947000e-01  2.18131950e+01  8.45420000e-01  
2.12613000e-01  2089            7.35900000e-02  2.84186590e+01  7.50544000e-01  
2.12684000e-01  1217            7.07800000e-02  2.31583030e+01  7.28564000e-01  
2.12829000e-01  1683            5.84510000e-02  2.78695090e+01  7.28564000e-01  
2.12905000e-01  2608            6.98950000e-02  3.19492010e+01  7.28564000e-01  
2.12953000e-01  1657            7.25260000e-02  2.60510150e+01  7.28564000e-01  
2.13039000e-01  954             7.10140000e-02  2.26910520e+01  7.34311000e-01  
2.13148000e-01  955             6.64170000e-02  2.38037440e+01  7.34311000e-01  
2.13210000e-01  959             1.72947000e-01  2.22495140e+01  8.45420000e-01  
2.13374000e-01  1293            6.58310000e-02  2.49053040e+01  7.28564000e-01  
2.13376000e-01  1112            5.84510000e-02  2.37269180e+01  6.99391000e-01  
2.13445000e-01  1208            6.39030000e-02  2.37269180e+01  7.10280000e-01  
2.13455000e-01  1496            7.01230000e-02  2.58864490e+01  7.34311000e-01  
2.13460000e-01  1779            6.23890000e-02  2.69911740e+01  7.28564000e-01  
2.13985000e-01  2489            5.84510000e-02  2.63978380e+01  7.28564000e-01  
2.14119000e-01  1185            6.17390000e-02  2.46951360e+01  7.28564000e-01  
2.14446000e-01  1290            6.82690000e-02  2.75414820e+01  7.34311000e-01  
2.14502000e-01  1387            7.10900000e-02  2.43996390e+01  7.28564000e-01  
2.14659000e-01  1099            6.82690000e-02  2.54323320e+01  7.28564000e-01  
2.14721000e-01  577             6.51630000e-02  2.11981320e+01  7.28564000e-01  
2.15043000e-01  1847            7.55960000e-02  2.78695090e+01  7.15408000e-01  
2.15186000e-01  851             1.57593000e-01  2.22495140e+01  8.45420000e-01  
2.15212000e-01  1057            6.82690000e-02  2.26910520e+01  7.34311000e-01  
2.15347000e-01  1422            5.84510000e-02  2.71315690e+01  7.30004000e-01  
2.15356000e-01  2484            6.30200000e-02  2.79767200e+01  7.28564000e-01  
2.15386000e-01  2198            5.84510000e-02  2.89395920e+01  7.28467000e-01  
2.15417000e-01  1020            7.07230000e-02  2.26910520e+01  7.34311000e-01  
2.15587000e-01  1597            5.84510000e-02  2.78695090e+01  7.28564000e-01  
2.15702000e-01  934             6.82690000e-02  2.26910520e+01  7.34311000e-01  
2.15898000e-01  996             6.51630000e-02  2.26910520e+01  7.31041000e-01  
2.16141000e-01  1050            7.31050000e-02  2.18672280e+01  7.34311000e-01  
2.16327000e-01  796             1.72947000e-01  2.07495260e+01  8.45420000e-01  
2.16425000e-01  883             1.72947000e-01  2.05135870e+01  8.45420000e-01  
2.16505000e-01  1022            6.54130000e-02  2.31225730e+01  7.04720000e-01  
2.16604000e-01  914             1.70389000e-01  2.22495140e+01  8.45420000e-01  
2.16676000e-01  1195            6.32940000e-02  2.24214010e+01  7.34311000e-01  
2.16929000e-01  1358            7.10140000e-02  2.37269180e+01  7.28564000e-01  
2.16960000e-01  1103            7.10140000e-02  2.37269180e+01  7.34311000e-01  
2.17050000e-01  1828            7.10310000e-02  2.58864490e+01  7.44146000e-01  
2.17065000e-01  1200            7.10310000e-02  2.35245170e+01  7.59004000e-01  
2.17529000e-01  2660            5.84510000e-02  2.78695090e+01  7.28564000e-01  
2.17635000e-01  2132            5.84510000e-02  2.88282740e+01  6.92394000e-01  
2.17754000e-01  860             1.72947000e-01  2.08375230e+01  8.45420000e-01  
2.17838000e-01  1039            7.10140000e-02  2.42266660e+01  7.28564000e-01  
2.17965000e-01  2520            7.16160000e-02  2.27750060e+01  7.28564000e-01  
2.17986000e-01  1188            7.10140000e-02  2.18131950e+01  7.34311000e-01  
2.18057000e-01  1395            5.84510000e-02  2.37269180e+01  7.10280000e-01  
2.18104000e-01  920             1.74593000e-01  2.37269180e+01  8.45420000e-01  
2.18436000e-01  1969            5.84510000e-02  2.78695090e+01  7.30004000e-01  
2.18458000e-01  1900            7.25260000e-02  2.57286770e+01  7.14231000e-01  
2.18488000e-01  1403            7.39520000e-02  2.35786290e+01  7.34311000e-01  
2.18564000e-01  1078            6.82690000e-02  2.26910520e+01  7.34311000e-01  
2.18579000e-01  825             1.72947000e-01  2.12240860e+01  8.45420000e-01  
2.18816000e-01  2237            5.84510000e-02  2.71315690e+01  7.28564000e-01  
2.18846000e-01  689             1.63345000e-01  2.17967210e+01  8.45420000e-01  
2.18875000e-01  702             1.72947000e-01  2.06472670e+01  8.45420000e-01  
2.18961000e-01  794             1.90009000e-01  2.06472670e+01  8.45420000e-01  
2.19072000e-01  1995            7.35900000e-02  2.71315690e+01  7.53335000e-01  
2.19143000e-01  981             7.34350000e-02  2.26910520e+01  7.34311000e-01  
2.19145000e-01  831             7.24610000e-02  2.01947480e+01  7.32950000e-01  
2.19166000e-01  879             6.51630000e-02  2.31708930e+01  7.34311000e-01  
2.19201000e-01  1873            7.35900000e-02  2.68398690e+01  7.52090000e-01  
2.19338000e-01  1077            6.82690000e-02  2.26910520e+01  7.17331000e-01  
2.19361000e-01  1324            6.82690000e-02  2.33982830e+01  7.28564000e-01  
2.19379000e-01  1913            6.00910000e-02  2.71134260e+01  7.28564000e-01  
2.19412000e-01  598             1.75341000e-01  1.97800880e+01  8.45420000e-01  
2.19439000e-01  1131            7.10140000e-02  2.09868600e+01  7.34311000e-01  
2.19469000e-01  877             1.78123000e-01  2.26910520e+01  8.45420000e-01  
2.19597000e-01  671             6.51630000e-02  2.18131950e+01  7.28564000e-01  
2.19839000e-01  612             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.19887000e-01  1978            6.46310000e-02  2.53787180e+01  7.30004000e-01  
2.19931000e-01  1531            7.98160000e-02  2.52230860e+01  7.28564000e-01  
2.19937000e-01  642             7.24610000e-02  2.15629970e+01  7.32950000e-01  
2.19945000e-01  2398            5.84510000e-02  2.89395920e+01  7.28564000e-01  
2.19974000e-01  649             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.20024000e-01  1119            6.82690000e-02  2.37269180e+01  7.39742000e-01  
2.20061000e-01  1055            6.44170000e-02  2.52019350e+01  7.34311000e-01  
2.20187000e-01  631             1.57348000e-01  1.97800880e+01  8.45420000e-01  
2.20202000e-01  729             6.51630000e-02  2.11981320e+01  7.28564000e-01  
2.20257000e-01  721             1.78123000e-01  2.09257270e+01  8.45420000e-01  
2.20312000e-01  1079            6.82690000e-02  2.68795100e+01  7.34311000e-01  
2.20412000e-01  893             6.92440000e-02  2.26910520e+01  7.34311000e-01  
2.20530000e-01  2439            6.10220000e-02  3.16424700e+01  7.30004000e-01  
2.20607000e-01  1107            6.82690000e-02  2.26910520e+01  7.34311000e-01  
2.20633000e-01  710             1.72947000e-01  2.07495260e+01  8.45420000e-01  
2.20640000e-01  1758            7.10310000e-02  2.78695090e+01  7.05748000e-01  
2.20688000e-01  2134            7.63350000e-02  2.96797880e+01  7.10280000e-01  
2.20691000e-01  1118            7.10140000e-02  2.11981320e+01  7.34311000e-01  
2.20741000e-01  1151            6.51630000e-02  2.64486600e+01  7.34311000e-01  
2.20788000e-01  639             1.75341000e-01  1.95699170e+01  8.45420000e-01  
2.20789000e-01  941             1.72947000e-01  2.48412660e+01  8.45420000e-01  
2.20975000e-01  715             1.84787000e-01  1.97800880e+01  8.45420000e-01  
2.21043000e-01  1194            7.10140000e-02  2.46951360e+01  7.34311000e-01  
2.21118000e-01  1352            7.39520000e-02  2.52230860e+01  7.56187000e-01  
2.21128000e-01  1047            7.22550000e-02  2.22584060e+01  7.28564000e-01  
2.21295000e-01  1810            5.84510000e-02  2.70620150e+01  7.28564000e-01  
2.21312000e-01  634             7.31220000e-02  2.15629970e+01  7.48102000e-01  
2.21395000e-01  889             1.72947000e-01  2.26910520e+01  8.45420000e-01  
2.21458000e-01  2296            7.35900000e-02  2.61745790e+01  7.28564000e-01  
2.21470000e-01  912             1.72854000e-01  2.14059390e+01  8.45420000e-01  
2.21547000e-01  1096            7.57900000e-02  2.58864490e+01  7.28564000e-01  
2.21599000e-01  2305            7.35900000e-02  3.09790270e+01  7.02496000e-01  
2.21673000e-01  1009            6.82690000e-02  2.26910520e+01  7.34311000e-01  
2.21680000e-01  1736            6.84060000e-02  2.52230860e+01  7.10280000e-01  
2.21733000e-01  973             6.41190000e-02  2.31817650e+01  7.28564000e-01  
2.21868000e-01  1204            7.00750000e-02  2.32601380e+01  7.54507000e-01  
2.21927000e-01  998             6.64170000e-02  2.26910520e+01  7.34311000e-01  
2.21938000e-01  938             6.82690000e-02  2.26910520e+01  7.55288000e-01  
2.22175000e-01  591             1.90009000e-01  2.06472670e+01  8.45420000e-01  
2.22273000e-01  561             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.22291000e-01  810             1.64324000e-01  2.06472670e+01  8.45420000e-01  
2.22507000e-01  841             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.22640000e-01  771             1.65977000e-01  2.07495260e+01  8.45420000e-01  
2.22660000e-01  791             1.78123000e-01  2.09257270e+01  8.45420000e-01  
2.22669000e-01  1323            5.84510000e-02  2.37269180e+01  7.28564000e-01  
2.22747000e-01  727             1.72947000e-01  2.07495260e+01  8.45420000e-01  
2.22792000e-01  852             6.82690000e-02  2.14643230e+01  7.34311000e-01  
2.22808000e-01  2240            7.35430000e-02  2.71315690e+01  7.10280000e-01  
2.22820000e-01  1111            5.69980000e-02  2.52230860e+01  7.28564000e-01  
2.22832000e-01  853             1.72947000e-01  2.21429080e+01  8.45420000e-01  
2.22890000e-01  1508            5.84510000e-02  2.84537460e+01  7.28564000e-01  
2.23041000e-01  369             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.23074000e-01  1273            7.39520000e-02  2.32644930e+01  7.28564000e-01  
2.23093000e-01  1841            5.84510000e-02  2.78695090e+01  6.85429000e-01  
2.23387000e-01  1524            6.23890000e-02  2.64729140e+01  7.28564000e-01  
2.23418000e-01  1272            5.84510000e-02  2.37269180e+01  7.28564000e-01  
2.23602000e-01  1637            5.84510000e-02  2.37269180e+01  7.28564000e-01  
2.23615000e-01  788             1.75341000e-01  2.08600570e+01  8.45420000e-01  
2.23744000e-01  1179            6.51630000e-02  2.44628750e+01  7.34311000e-01  
2.23898000e-01  2283            7.61950000e-02  2.79321100e+01  7.10280000e-01  
2.23904000e-01  658             1.78123000e-01  2.06472670e+01  8.45420000e-01  
2.23938000e-01  2159            7.35900000e-02  2.84186590e+01  7.52098000e-01  
2.23942000e-01  1586            7.10310000e-02  2.39884890e+01  7.28564000e-01  
2.23947000e-01  1068            6.82690000e-02  2.18131950e+01  7.28564000e-01  
2.24116000e-01  2108            7.69570000e-02  2.89395920e+01  7.10280000e-01  
2.24120000e-01  2604            7.81830000e-02  2.71315690e+01  7.10280000e-01  
2.24156000e-01  802             6.51630000e-02  2.11981320e+01  7.28564000e-01  
2.24272000e-01  659             6.51630000e-02  2.11981320e+01  7.28564000e-01  
2.24344000e-01  2093            5.84510000e-02  2.76714080e+01  7.28564000e-01  
2.24411000e-01  1623            5.84510000e-02  2.78695090e+01  7.28564000e-01  
2.24507000e-01  1019            6.69070000e-02  2.13096290e+01  7.34311000e-01  
2.24746000e-01  1769            7.35900000e-02  2.71315690e+01  7.51610000e-01  
2.24921000e-01  1161            7.25260000e-02  2.37269180e+01  7.28564000e-01  
2.24957000e-01  663             1.73523000e-01  2.03473350e+01  8.45420000e-01  
2.24957000e-01  1553            7.25260000e-02  2.52230860e+01  7.10280000e-01  
2.24959000e-01  1010            6.73450000e-02  2.26910520e+01  7.34311000e-01  
2.25020000e-01  907             1.57593000e-01  2.22495140e+01  8.45420000e-01  
2.25265000e-01  2579            7.16160000e-02  2.67903430e+01  7.10280000e-01  
2.25333000e-01  469             6.17060000e-02  1.95699170e+01  7.28564000e-01  
2.25348000e-01  692             1.75341000e-01  2.11915850e+01  8.45420000e-01  
2.25364000e-01  790             1.86080000e-01  2.16850140e+01  8.45420000e-01  
2.25559000e-01  1108            7.10140000e-02  2.37269180e+01  7.34311000e-01  
2.25616000e-01  731             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.25710000e-01  1245            7.10140000e-02  2.48816730e+01  7.28564000e-01  
2.25911000e-01  874             1.89826000e-01  2.16850140e+01  8.45420000e-01  
2.25931000e-01  1102            6.91170000e-02  2.28286770e+01  7.34311000e-01  
2.25958000e-01  804             1.84249000e-01  2.11915850e+01  8.45420000e-01  
2.26077000e-01  2253            5.84510000e-02  2.78695090e+01  7.28564000e-01  
2.26381000e-01  1015            7.16180000e-02  2.11981320e+01  7.34311000e-01  
2.26427000e-01  1614            6.22130000e-02  2.48816730e+01  7.00620000e-01  
2.26538000e-01  1734            6.27810000e-02  2.78695090e+01  7.32296000e-01  
2.26892000e-01  687             6.51630000e-02  2.16850140e+01  7.28564000e-01  
2.27217000e-01  1030            6.51630000e-02  2.26910520e+01  7.34311000e-01  
2.27233000e-01  668             1.72947000e-01  2.01947480e+01  8.45420000e-01  
2.27397000e-01  2528            5.84510000e-02  2.71315690e+01  7.31242000e-01  
2.27408000e-01  976             6.51630000e-02  2.37269180e+01  7.34311000e-01  
2.27429000e-01  705             1.64232000e-01  1.97800880e+01  8.45420000e-01  
2.27701000e-01  2584            5.84510000e-02  2.76665330e+01  7.28564000e-01  
2.27756000e-01  664             1.83569000e-01  2.03473350e+01  8.45420000e-01  
2.27816000e-01  594             1.72947000e-01  2.03473350e+01  8.45420000e-01  
2.27906000e-01  1592            7.39520000e-02  2.54729210e+01  7.10280000e-01  
2.27986000e-01  1052            7.64540000e-02  2.26910520e+01  7.34311000e-01  
2.28019000e-01  1140            6.82690000e-02  2.34696370e+01  7.34311000e-01  
2.28023000e-01  1051            6.82690000e-02  2.26910520e+01  7.34311000e-01  
2.28158000e-01  1343            7.64850000e-02  2.37269180e+01  7.28564000e-01  
2.28259000e-01  1292            6.66740000e-02  2.52230860e+01  7.46066000e-01  
2.28295000e-01  1288            6.82690000e-02  2.26910520e+01  7.28564000e-01  
2.28311000e-01  882             7.15660000e-02  1.96186520e+01  7.49625000e-01  
2.28340000e-01  978             1.72947000e-01  2.18131950e+01  8.45420000e-01  
2.28351000e-01  2532            5.76260000e-02  2.71315690e+01  7.30004000e-01  
2.28528000e-01  760             1.81940000e-01  2.01947480e+01  8.45420000e-01  
2.28550000e-01  1128            6.82690000e-02  2.18131950e+01  7.28564000e-01  
2.28758000e-01  754             1.73497000e-01  1.97800880e+01  8.45420000e-01  
2.28956000e-01  776             6.17060000e-02  2.15629970e+01  7.32950000e-01  
2.29012000e-01  740             1.71945000e-01  2.03473350e+01  8.44120000e-01  
2.29075000e-01  2512            5.84510000e-02  2.78695090e+01  7.28564000e-01  
2.29158000e-01  1198            6.73230000e-02  2.49027360e+01  7.15958000e-01  
2.29207000e-01  2270            7.49260000e-02  2.78695090e+01  7.15408000e-01  
2.29249000e-01  1211            7.35900000e-02  2.18131950e+01  7.34311000e-01  
2.29264000e-01  752             1.72947000e-01  2.07495260e+01  8.45420000e-01  
2.29378000e-01  929             6.51630000e-02  2.15187130e+01  7.28564000e-01  
2.29403000e-01  1004            1.72947000e-01  2.12240860e+01  8.45420000e-01  
2.29489000e-01  724             1.65977000e-01  1.97800880e+01  8.45420000e-01  
2.29691000e-01  1604            5.84510000e-02  2.35925440e+01  7.28564000e-01  
2.29706000e-01  557             1.75341000e-01  1.98680850e+01  8.45420000e-01  
2.29979000e-01  1990            5.84510000e-02  2.84186590e+01  7.28564000e-01  
2.30136000e-01  982             1.65977000e-01  1.97800880e+01  8.45420000e-01  
2.30449000e-01  1549            5.79400000e-02  2.52230860e+01  7.28564000e-01  
2.30549000e-01  774             1.72947000e-01  1.97756660e+01  8.45420000e-01  
2.30767000e-01  609             1.59593000e-01  1.97800880e+01  8.45420000e-01  
2.30799000e-01  1035            6.48740000e-02  2.25342780e+01  7.28564000e-01  
2.30809000e-01  723             1.57348000e-01  1.97800880e+01  8.45420000e-01  
2.30927000e-01  885             6.51630000e-02  2.11981320e+01  7.34311000e-01  
2.30952000e-01  974             6.82690000e-02  2.26910520e+01  7.28564000e-01  
2.31053000e-01  1511            7.10310000e-02  2.64674500e+01  7.52268000e-01  
2.31360000e-01  812             6.51630000e-02  2.18131950e+01  7.18978000e-01  
2.31378000e-01  930             6.82690000e-02  2.11981320e+01  7.34311000e-01  
2.31569000e-01  1279            7.59110000e-02  2.49027360e+01  7.28564000e-01  
2.31676000e-01  829             6.82690000e-02  2.18131950e+01  7.34311000e-01  
2.31790000e-01  1117            6.82690000e-02  2.26910520e+01  7.34311000e-01  
2.31898000e-01  1073            6.41190000e-02  2.11981320e+01  7.29853000e-01  
2.32162000e-01  700             1.72947000e-01  2.03473350e+01  8.45420000e-01  
2.32317000e-01  744             1.72947000e-01  2.06472670e+01  8.45420000e-01  
2.32331000e-01  1603            7.25260000e-02  2.37072990e+01  7.14901000e-01  
2.32387000e-01  1525            6.23890000e-02  2.78695090e+01  7.34311000e-01  
2.32429000e-01  2200            5.70700000e-02  2.89395920e+01  7.28564000e-01  
2.32465000e-01  696             1.90009000e-01  2.01465230e+01  8.52071000e-01  
2.32800000e-01  1003            6.82690000e-02  2.26910520e+01  7.34311000e-01  
2.32809000e-01  927             1.59616000e-01  2.07495260e+01  8.45420000e-01  
2.32810000e-01  453             1.72947000e-01  1.83696140e+01  8.45420000e-01  
2.32893000e-01  1196            5.82440000e-02  2.58864490e+01  7.28564000e-01  
2.33273000e-01  599             1.72947000e-01  2.18131950e+01  8.45420000e-01  
2.33346000e-01  1094            5.82880000e-02  2.56180150e+01  7.34311000e-01  
2.33399000e-01  855             6.51630000e-02  2.11981320e+01  7.28564000e-01  
2.33433000e-01  654             1.90009000e-01  2.10480510e+01  8.45420000e-01  
2.33440000e-01  1463            7.79540000e-02  2.47316150e+01  7.28564000e-01  
2.33545000e-01  2066            5.76410000e-02  2.71315690e+01  7.30004000e-01  
2.33593000e-01  1174            7.61100000e-02  2.26910520e+01  7.34311000e-01  
2.33611000e-01  1006            6.51630000e-02  2.26910520e+01  7.45726000e-01  
2.33620000e-01  763             1.72947000e-01  2.07495260e+01  8.45420000e-01  
2.33690000e-01  1389            5.84510000e-02  2.45083980e+01  7.28564000e-01  
2.33746000e-01  935             1.68139000e-01  2.26910520e+01  8.24140000e-01  
2.33869000e-01  433             1.75341000e-01  1.97800880e+01  8.45420000e-01  
2.33930000e-01  952             7.10140000e-02  2.26910520e+01  7.34311000e-01  
2.33980000e-01  806             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.34048000e-01  716             6.82690000e-02  2.03179160e+01  7.34311000e-01  
2.34354000e-01  1214            5.84510000e-02  2.21979680e+01  7.10280000e-01  
2.34407000e-01  1345            7.02770000e-02  2.78695090e+01  7.49578000e-01  
2.34492000e-01  746             1.71095000e-01  1.97800880e+01  8.45420000e-01  
2.34840000e-01  1153            6.82690000e-02  2.06823580e+01  7.34311000e-01  
2.34899000e-01  1045            8.03660000e-02  2.26910520e+01  7.34311000e-01  
2.34973000e-01  839             1.72947000e-01  2.13592640e+01  8.45420000e-01  
2.35077000e-01  1483            7.10310000e-02  2.52763960e+01  7.07028000e-01  
2.35139000e-01  798             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.35288000e-01  1158            7.45160000e-02  2.26910520e+01  7.34311000e-01  
2.35593000e-01  673             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.35741000e-01  764             1.98100000e-01  2.01403870e+01  8.72849000e-01  
2.35984000e-01  1005            1.74649000e-01  2.07495260e+01  8.45420000e-01  
2.36170000e-01  650             7.08360000e-02  1.95699170e+01  7.61468000e-01  
2.36272000e-01  943             7.11570000e-02  2.26910520e+01  7.28564000e-01  
2.36295000e-01  1379            7.06600000e-02  2.59600430e+01  7.10280000e-01  
2.36338000e-01  707             1.90009000e-01  2.10480510e+01  8.45420000e-01  
2.36444000e-01  761             1.90009000e-01  2.03473350e+01  8.45420000e-01  
2.36548000e-01  669             1.75341000e-01  1.97800880e+01  8.45420000e-01  
2.36563000e-01  821             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.36629000e-01  871             6.52140000e-02  2.56592340e+01  6.97453000e-01  
2.36727000e-01  604             6.17060000e-02  2.04788500e+01  7.28564000e-01  
2.37066000e-01  624             1.72947000e-01  1.90303100e+01  8.45420000e-01  
2.37196000e-01  757             1.90670000e-01  1.98680850e+01  8.43446000e-01  
2.37331000e-01  1270            6.82690000e-02  2.26921470e+01  7.28564000e-01  
2.37377000e-01  888             6.01220000e-02  2.26910520e+01  7.34311000e-01  
2.37552000e-01  1480            7.35900000e-02  2.48816730e+01  7.10955000e-01  
2.37661000e-01  878             6.82690000e-02  2.11981320e+01  7.47469000e-01  
2.38142000e-01  837             1.75341000e-01  2.00798630e+01  8.45420000e-01  
2.38299000e-01  662             1.90009000e-01  2.06472670e+01  8.45420000e-01  
2.38376000e-01  868             1.72947000e-01  2.24529100e+01  8.45420000e-01  
2.38610000e-01  2090            5.84510000e-02  2.92126410e+01  7.28564000e-01  
2.38618000e-01  2472            7.81830000e-02  2.96797880e+01  7.59295000e-01  
2.38689000e-01  913             6.51630000e-02  2.02405260e+01  7.34311000e-01  
2.38792000e-01  583             1.72947000e-01  1.80516760e+01  8.45420000e-01  
2.38979000e-01  1088            6.41190000e-02  2.11981320e+01  7.28564000e-01  
2.39016000e-01  849             1.90009000e-01  2.06472670e+01  8.45420000e-01  
2.39037000e-01  551             6.29200000e-02  1.95699170e+01  7.28564000e-01  
2.39058000e-01  483             1.75341000e-01  1.97800880e+01  8.45420000e-01  
2.39094000e-01  1691            5.70480000e-02  2.75414820e+01  6.79014000e-01  
2.39201000e-01  1024            6.78410000e-02  2.11981320e+01  7.34311000e-01  
2.39224000e-01  881             1.65457000e-01  2.26910520e+01  8.45420000e-01  
2.39362000e-01  1849            7.58700000e-02  2.75414820e+01  7.08358000e-01  
2.39548000e-01  1870            7.66870000e-02  2.53192780e+01  7.16610000e-01  
2.39778000e-01  1626            5.84510000e-02  2.78695090e+01  7.31048000e-01  
2.39858000e-01  1362            5.84510000e-02  2.52230860e+01  7.28564000e-01  
2.39954000e-01  615             1.72947000e-01  1.84138540e+01  8.45420000e-01  
2.40160000e-01  679             1.79141000e-01  1.95097720e+01  8.45420000e-01  
2.40185000e-01  749             1.75341000e-01  1.97800880e+01  8.45420000e-01  
2.40189000e-01  884             1.72947000e-01  2.07495260e+01  8.45420000e-01  
2.40391000e-01  1165            6.41190000e-02  2.11981320e+01  7.28564000e-01  
2.40465000e-01  697             1.58850000e-01  1.97800880e+01  8.45420000e-01  
2.40631000e-01  2635            7.35900000e-02  2.64742200e+01  7.07591000e-01  
2.40653000e-01  818             1.80168000e-01  1.87029130e+01  8.45420000e-01  
2.40753000e-01  2343            7.12340000e-02  2.78695090e+01  6.96194000e-01  
2.40817000e-01  2619            5.84510000e-02  2.79321100e+01  7.28564000e-01  
2.40940000e-01  738             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.41324000e-01  518             1.72947000e-01  2.03473350e+01  8.45420000e-01  
2.41327000e-01  1710            7.35900000e-02  2.71315690e+01  7.58466000e-01  
2.41486000e-01  1187            6.74440000e-02  2.37269180e+01  7.17578000e-01  
2.41692000e-01  782             1.64232000e-01  1.97800880e+01  8.45420000e-01  
2.41702000e-01  1443            7.39520000e-02  2.54729210e+01  7.58875000e-01  
2.41915000e-01  524             6.86600000e-02  2.15629970e+01  7.48102000e-01  
2.42197000e-01  2293            5.84510000e-02  2.92126410e+01  7.28564000e-01  
2.42294000e-01  704             1.75341000e-01  1.97800880e+01  8.45420000e-01  
2.42350000e-01  2557            7.16160000e-02  2.71315690e+01  7.52944000e-01  
2.42490000e-01  726             1.78878000e-01  1.83696140e+01  8.45420000e-01  
2.42703000e-01  490             1.72947000e-01  1.80516760e+01  8.45420000e-01  
2.42861000e-01  680             1.75341000e-01  1.97271820e+01  8.45420000e-01  
2.42956000e-01  656             1.90009000e-01  1.97800880e+01  8.45420000e-01  
2.43137000e-01  703             7.53730000e-02  2.14907730e+01  7.32950000e-01  
2.43272000e-01  747             1.72947000e-01  2.07495260e+01  8.45420000e-01  
2.43442000e-01  621             1.72947000e-01  1.81180090e+01  8.45420000e-01  
2.43476000e-01  2674            5.84510000e-02  3.36342680e+01  7.28564000e-01  
2.43506000e-01  942             7.78230000e-02  2.26910520e+01  7.34311000e-01  
2.43720000e-01  949             1.60728000e-01  2.22495140e+01  8.45420000e-01  
2.43761000e-01  2640            7.35900000e-02  3.16424700e+01  6.91041000e-01  
2.43781000e-01  736             7.31220000e-02  2.10480510e+01  7.48102000e-01  
2.43900000e-01  2539            7.22030000e-02  3.47641900e+01  6.86672000e-01  
2.43935000e-01  2599            5.84510000e-02  2.89395920e+01  7.28564000e-01  
2.44084000e-01  381             1.72947000e-01  1.80516760e+01  8.45420000e-01  
2.44431000e-01  2428            7.35900000e-02  2.53334960e+01  7.10280000e-01  
2.44462000e-01  567             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.44465000e-01  637             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.44892000e-01  1579            7.47670000e-02  2.44130110e+01  7.10280000e-01  
2.44974000e-01  718             1.75341000e-01  2.15260300e+01  8.45420000e-01  
2.45032000e-01  2501            6.98950000e-02  2.75414820e+01  6.95917000e-01  
2.45088000e-01  1295            7.25260000e-02  2.23788800e+01  7.28564000e-01  
2.45088000e-01  2437            7.25260000e-02  2.52230860e+01  7.10280000e-01  
2.45121000e-01  301             6.51870000e-02  1.83696140e+01  7.28564000e-01  
2.45266000e-01  421             6.76470000e-02  1.90303100e+01  7.46217000e-01  
2.45641000e-01  454             1.72947000e-01  1.81499210e+01  8.45420000e-01  
2.45837000e-01  688             1.75341000e-01  1.97800880e+01  8.45420000e-01  
2.45900000e-01  667             1.72947000e-01  1.99082970e+01  8.45420000e-01  
2.46246000e-01  836             1.62076000e-01  1.97800880e+01  8.39625000e-01  
2.46468000e-01  827             1.64232000e-01  1.98159330e+01  8.45420000e-01  
2.46469000e-01  2135            7.64430000e-02  2.73310410e+01  7.63123000e-01  
2.46736000e-01  742             1.59593000e-01  1.97800880e+01  8.45420000e-01  
2.46919000e-01  1475            7.10310000e-02  2.69807250e+01  7.52286000e-01  
2.46963000e-01  2588            5.84510000e-02  2.71315690e+01  7.28564000e-01  
2.47112000e-01  1532            5.84510000e-02  2.78695090e+01  7.38769000e-01  
2.47482000e-01  403             7.03250000e-02  1.95699170e+01  7.28564000e-01  
2.47482000e-01  681             1.72947000e-01  1.97800880e+01  8.45420000e-01  
2.47594000e-01  2418            5.84510000e-02  2.89395920e+01  7.28564000e-01  
2.47868000e-01  2549            7.63350000e-02  2.96797880e+01  7.55404000e-01  
2.47907000e-01  1388            7.39520000e-02  2.37269180e+01  7.64451000e-01  
2.47961000e-01  693             6.17060000e-02  2.04788500e+01  7.28564000e-01  
2.47985000e-01  1043            5.91810000e-02  2.46951360e+01  7.34311000e-01  
2.47993000e-01  525             1.72947000e-01  1.95699170e+01  8.45420000e-01  
2.48105000e-01  2084            5.84510000e-02  2.89395920e+01  7.28564000e-01  
2.48353000e-01  1674            7.35900000e-02  2.78695090e+01  6.99002000e-01  
