Fit             Iteration       K2RT            KD1             kdephos         km1             km2             kphos           
8.21476606e+03  164             1.47063020e+02  7.56264394e+02  2.33312107e+02  7.55943423e+02  1.25884751e+02  5.90012305e+02  
8.21553283e+03  330             3.80276614e+02  7.17171058e+02  2.94749846e+02  5.81025006e+02  6.90794479e+02  6.98442582e+02  
8.23977038e+03  340             4.69353014e+02  5.78113322e+02  9.79706665e+02  3.79352117e+02  8.74481506e+02  3.45753847e+02  
8.25053751e+03  338             1.79270671e+02  7.17169568e+02  6.37590115e+02  4.56297017e+02  4.66848000e-01  2.37987029e+02  
8.25685080e+03  238             1.81647627e+02  2.00379978e+02  3.83087894e+02  4.99676489e+02  7.37952610e+01  9.94539147e+02  
8.27012461e+03  222             7.41429707e+02  1.67316912e+02  9.75322629e+02  7.55910223e+02  8.10266506e+02  3.38426655e+02  
8.30034266e+03  845             5.40313584e+02  5.40546281e+02  2.99192831e+02  8.93070686e+02  2.52583119e+02  7.13108648e+02  
8.32517600e+03  609             6.11787588e+02  2.99181328e+02  1.98136386e+02  9.52842938e+02  2.54610151e+02  6.84721840e+01  
8.33543615e+03  495             1.68497440e+02  8.77299968e+02  9.72248522e+02  5.03861804e+02  9.94199282e+02  3.50379819e+02  
8.33605140e+03  93              4.34765606e+02  5.30742790e+01  8.10661400e+00  1.20034000e-01  7.32901420e+01  2.81513800e+00  
8.34506010e+03  156             1.26819640e+01  6.93820000e-02  6.11093791e+02  1.17847000e-01  5.48672140e+01  2.95310069e+02  
8.36165184e+03  640             1.71540046e+02  2.91112357e+02  3.09639667e+02  9.41390990e+02  3.87449668e+02  7.79217941e+02  
8.36297557e+03  624             1.75003907e+02  2.24494458e+02  2.84207166e+02  1.58693201e+02  9.12169842e+02  7.08989256e+02  
8.38181795e+03  868             9.24003930e+01  8.00870975e+02  2.57383434e+02  4.55177584e+02  5.50603839e+02  6.70016976e+02  
8.40352472e+03  972             5.92061749e+02  1.38848495e+02  3.53714338e+02  9.68086990e+02  9.45314164e+02  8.50353152e+02  
8.42269929e+03  941             3.85858166e+02  4.53680019e+02  7.73324537e+02  7.55349762e+02  9.64859402e+02  2.66462881e+02  
8.44124627e+03  441             3.42059466e+02  6.56852529e+02  3.28755603e+02  2.47001954e+02  8.71866235e+02  1.13421507e+02  
8.44132675e+03  688             1.43576063e+02  2.26667105e+02  8.29405180e+02  4.17450564e+02  3.03482070e+01  3.00655438e+02  
8.46640734e+03  358             2.04495317e+02  6.77409375e+02  6.31155085e+02  1.90950189e+02  4.53121000e-01  2.26062401e+02  
8.48734374e+03  257             8.59686455e+02  3.27283161e+02  7.02863216e+02  1.68940481e+02  4.62498000e-01  2.37982901e+02  
8.49024895e+03  9               1.74500000e-02  1.57431770e+01  1.66180000e-02  1.42323000e-01  2.02856011e+02  6.01761000e-01  
8.50410793e+03  877             3.89689639e+02  1.51321694e+02  7.74575280e+02  3.76954720e+01  2.81025592e+02  2.63492904e+02  
8.53519481e+03  592             6.71556920e+02  2.29922841e+02  3.68438458e+02  8.54742195e+02  1.31471847e+02  1.23081332e+02  
8.55040580e+03  975             7.70142427e+02  6.32401953e+02  2.46363037e+02  7.61674046e+02  1.55249889e+02  6.02317612e+02  
8.56229027e+03  753             1.23504874e+02  3.28394906e+02  5.93313220e+01  9.02756848e+02  4.89473108e+02  1.54159557e+02  
8.63149753e+03  283             8.93751668e+02  2.78712730e+01  7.28589329e+02  2.81585309e+02  8.50806207e+02  2.37993138e+02  
8.67488999e+03  892             7.77009293e+02  6.53626490e+02  2.85310655e+02  9.29679226e+02  2.99292252e+02  7.07658524e+02  
8.68824877e+03  715             6.45375189e+02  2.48265437e+02  3.77861347e+02  3.67691136e+02  9.18892822e+02  9.42316292e+02  
8.76313674e+03  593             4.36756936e+02  6.19574331e+02  3.24027737e+02  4.13811912e+02  5.81580878e+02  8.25028833e+02  
8.76513292e+03  379             7.08441907e+02  1.30375376e+02  8.41319779e+02  1.78417104e+02  4.63726000e-01  2.73638438e+02  
8.76827998e+03  375             5.63913543e+02  6.50332310e+01  7.37445081e+02  4.31384417e+02  8.12218198e+02  2.37986611e+02  
8.80179090e+03  431             7.95383539e+02  7.17180177e+02  7.36098792e+02  8.17161087e+02  4.58651000e-01  2.37985673e+02  
8.87199712e+03  701             2.73706894e+02  2.31376508e+02  8.04890050e+01  9.38918115e+02  9.22140199e+02  2.60567380e+01  
8.91518751e+03  179             9.49909797e+02  4.63340000e-02  2.89832617e+02  6.08366941e+02  4.42636000e-01  8.10092639e+02  
8.93743679e+03  959             9.05686592e+02  7.50960420e+02  9.06876836e+02  5.37660584e+02  4.72635916e+02  2.83160539e+02  
8.96817853e+03  795             9.89147495e+02  3.83550992e+02  7.08243830e+01  7.96868706e+02  5.33544888e+02  1.81647121e+02  
8.99607339e+03  347             1.78828941e+02  7.17173919e+02  7.18933744e+02  1.78410517e+02  4.61865000e-01  2.37985628e+02  
9.00254161e+03  493             8.89331928e+02  2.81687263e+02  5.64553517e+02  1.33659424e+02  3.55460275e+02  1.74066028e+02  
9.01851323e+03  965             9.20495888e+02  2.30659494e+02  6.23701949e+02  9.80147084e+02  3.57459502e+02  1.91649709e+02  
9.01864697e+03  305             2.30690146e+02  9.66502640e+02  8.93118786e+02  1.93817095e+02  3.93777917e+02  2.85946696e+02  
9.03298545e+03  385             5.25976774e+02  6.72910660e+02  7.88098190e+02  1.84586655e+02  5.14833876e+02  2.44957219e+02  
9.05234054e+03  520             8.26037223e+02  8.15838150e+01  8.71127734e+02  5.06654994e+02  7.60797263e+02  2.66514171e+02  
9.14121232e+03  206             1.92763957e+02  6.36958903e+02  1.77524644e+02  4.35785172e+02  7.92469530e+02  4.89656392e+02  
9.15365912e+03  727             5.88722223e+02  2.31838622e+02  3.14199030e+01  9.28710890e+02  5.14652141e+02  8.36318510e+01  
9.17542561e+03  567             4.56153788e+02  9.20096716e+02  2.48507834e+02  4.09735674e+02  5.52446873e+02  6.68184612e+02  
9.18262466e+03  239             8.53882936e+02  2.78779830e+01  2.14462470e+02  4.30865350e+02  1.68179837e+02  5.71708631e+02  
9.19861266e+03  524             4.87330085e+02  1.98006061e+02  6.29665745e+02  8.41378490e+02  5.23978411e+02  1.90348571e+02  
9.21369601e+03  985             9.86333801e+02  4.96231583e+02  8.88574175e+02  5.67817882e+02  5.32508185e+02  2.64462581e+02  
9.23400105e+03  111             1.04726949e+02  5.47530570e+01  2.27987003e+02  2.41415663e+02  2.47115700e+00  8.91650427e+02  
9.25569564e+03  359             8.59801790e+02  7.17175170e+02  8.02071114e+02  3.96045633e+02  3.20537621e+02  2.37986313e+02  
9.25609151e+03  728             1.64103107e+02  4.11208056e+02  3.79025544e+02  9.12812559e+02  9.34296078e+02  1.17629442e+02  
9.27528104e+03  192             8.65992978e+02  4.32975114e+02  3.07367153e+02  1.65949930e+01  4.75899000e-01  9.13091627e+02  
9.29381406e+03  603             1.89388907e+02  5.14514991e+02  7.69544680e+01  2.50320707e+02  8.83850095e+02  2.16617384e+02  
9.30715677e+03  963             1.70672531e+02  3.97247828e+02  3.78312480e+01  1.60724958e+02  5.25631187e+02  1.07186353e+02  
9.33092797e+03  498             2.38420503e+02  5.51892311e+02  8.75667637e+02  4.09682626e+02  6.47750909e+02  2.65088280e+02  
9.33847140e+03  187             6.14859489e+02  1.83146161e+02  3.23009840e+02  1.17120180e+02  1.05903290e+02  8.95448968e+02  
9.37585699e+03  136             1.94238276e+02  8.26122770e+01  1.10390010e+02  4.45235211e+02  3.03249980e+01  3.30655439e+02  
9.38264505e+03  998             9.06736229e+02  3.83081755e+02  6.59636838e+02  2.59069349e+02  3.36970963e+02  1.91095371e+02  
9.38367550e+03  205             1.79386870e+02  2.78326460e+01  3.10392622e+02  9.24018280e+02  6.18596458e+02  8.95445213e+02  
9.40094554e+03  329             2.43925702e+02  6.45121393e+02  7.11972610e+01  1.78324612e+02  4.57873000e-01  2.44870866e+02  
9.44097794e+03  649             2.21548695e+02  2.25015089e+02  3.08870053e+02  9.24480931e+02  9.10873681e+02  8.86521632e+02  
9.44755364e+03  548             2.37566295e+02  6.66934764e+02  9.89848147e+02  5.87025340e+02  7.14701878e+02  2.94086536e+02  
9.46430523e+03  292             1.79270954e+02  3.59984293e+02  2.31856131e+02  3.85378171e+02  3.67581463e+02  6.77728200e+02  
9.49596722e+03  631             2.28368100e+02  9.32725720e+01  9.14158430e+02  1.64542676e+02  7.09964923e+02  2.68980608e+02  
9.54890675e+03  716             5.51778109e+02  8.19373729e+02  2.53063830e+02  9.32268270e+02  2.40905359e+02  7.16853842e+02  
9.55132726e+03  328             2.29652713e+02  3.27045845e+02  6.07557689e+02  3.44628721e+02  4.61677000e-01  1.80470109e+02  
9.63669103e+03  84              2.76235410e+02  8.14105458e+02  1.69607918e+02  4.69569190e+01  5.27464445e+02  4.95444564e+02  
9.66864560e+03  100             1.72832735e+02  6.53694499e+02  2.69762620e+02  8.07505204e+02  1.07678740e+01  9.59716420e+02  
9.67047260e+03  485             5.26524302e+02  8.40327721e+02  6.15062204e+02  4.43868001e+02  3.65387061e+02  1.72029727e+02  
9.69190424e+03  201             6.99784043e+02  4.82441000e-01  3.31790281e+02  8.34892840e+01  4.76366835e+02  9.54001353e+02  
9.75765232e+03  562             6.82531376e+02  5.55197326e+02  3.02792770e+02  1.88303050e+01  1.62045661e+02  8.83468744e+02  
9.79358073e+03  276             1.79254935e+02  9.57102699e+02  6.52988662e+02  5.74097821e+02  4.57752000e-01  1.88808343e+02  
9.82518983e+03  940             2.90191734e+02  3.76734582e+02  2.10920467e+02  4.04797553e+02  1.09650616e+02  6.44593654e+02  
9.83580694e+03  21              1.08491900e+00  8.43700000e-03  1.00428000e-01  1.54788540e+01  3.48700000e-03  4.64870900e+00  
9.85214456e+03  555             9.25294534e+02  1.60973170e+01  1.41722181e+02  6.25315740e+01  4.35807703e+02  4.13837632e+02  
9.85537220e+03  288             3.83285513e+02  2.78791470e+01  6.82760000e-01  2.81582627e+02  4.60679000e-01  1.85734000e-01  
9.86912022e+03  54              4.32899595e+02  5.71013600e+00  2.61571073e+02  2.49065700e+00  2.48867000e+00  8.96099731e+02  
9.92598445e+03  605             7.22541312e+02  2.66121883e+02  7.62540578e+02  5.86855288e+02  9.40101683e+02  2.01942914e+02  
9.99045593e+03  730             9.98046341e+02  9.23908667e+02  2.04987919e+02  8.61425002e+02  9.10312981e+02  5.35185790e+01  
1.00061290e+04  72              3.89006361e+02  6.88381640e+01  2.41663640e+01  7.12784280e+01  1.36075481e+02  7.36815510e+01  
1.01130717e+04  707             4.34557288e+02  7.84119047e+02  8.12344262e+02  1.93627583e+02  8.91868223e+02  2.11127996e+02  
1.01271895e+04  323             1.70786867e+02  5.34021307e+02  2.55187034e+02  6.81798419e+02  6.01114672e+02  8.21042836e+02  
1.01448360e+04  306             2.17454933e+02  8.57387566e+02  1.31840859e+02  7.11527457e+02  8.54972984e+02  4.17801456e+02  
1.01836185e+04  931             5.02634546e+02  3.34996084e+02  2.78445965e+02  9.24547927e+02  7.28955600e+02  8.66157248e+02  
1.01966171e+04  546             2.30433235e+02  3.40815339e+02  5.32235673e+02  7.27095758e+02  9.49235073e+02  1.38560531e+02  
1.02990344e+04  637             1.62153396e+02  3.91769890e+01  5.98538025e+02  1.23840813e+02  4.20697762e+02  1.55031990e+02  
1.03051171e+04  541             2.74667392e+02  8.52027803e+02  1.52388333e+02  5.37838444e+02  2.17823528e+02  4.94122922e+02  
1.03671333e+04  611             1.79514349e+02  4.03914660e+02  9.11146432e+02  6.11529620e+02  2.70672723e+02  2.32954047e+02  
1.03811205e+04  423             8.13379713e+02  9.73751512e+02  4.78234992e+02  4.14263894e+02  1.04659581e+02  1.16950158e+02  
1.03878977e+04  284             3.21734481e+02  6.08510767e+02  2.81501565e+02  2.81586918e+02  2.71614535e+02  9.22725874e+02  
1.03905625e+04  395             9.85057071e+02  7.17171356e+02  4.06903085e+02  1.78415017e+02  4.73390808e+02  9.87592410e+01  
1.04106967e+04  465             1.90253054e+02  2.28383523e+02  1.56395951e+02  7.52768108e+02  1.50323138e+02  5.29329413e+02  
1.04265703e+04  528             2.35939820e+02  8.07710184e+02  6.68651793e+02  9.23186081e+02  5.44160583e+02  1.67278661e+02  
1.04286944e+04  227             5.92989792e+02  5.76485163e+02  1.85323725e+02  2.32951410e+02  6.46287139e+02  5.94832468e+02  
1.04537812e+04  67              1.45803290e+01  3.82167778e+02  1.47294710e+01  7.44701760e+02  2.89508000e-01  8.98484570e+02  
1.04560699e+04  764             3.22388313e+02  3.21664833e+02  6.25413912e+02  7.19481391e+02  9.17957150e+02  1.53554288e+02  
1.04756275e+04  954             8.76013761e+02  6.40419366e+02  4.40741890e+02  4.10231793e+02  3.39188760e+02  1.05481767e+02  
1.04787068e+04  692             1.99561160e+02  4.10644733e+02  2.08871336e+02  9.17010450e+02  4.67223015e+02  7.04096494e+02  
1.05221191e+04  396             3.54496678e+02  7.67517442e+02  7.56000000e-01  1.78409832e+02  2.64935752e+02  1.83163000e-01  
1.05233031e+04  571             2.45656202e+02  6.12974852e+02  2.87914124e+02  1.02754462e+02  6.70930953e+02  9.67189345e+02  
1.05305019e+04  75              5.19397690e+01  1.71949231e+02  2.04329407e+02  3.06164200e+00  7.21632759e+02  5.40585250e+01  
1.05534187e+04  494             8.69875978e+02  4.39244503e+02  6.74901090e+01  4.75168276e+02  1.14664218e+02  1.59015680e+01  
1.06167390e+04  970             1.96570052e+02  5.76760100e+01  7.76912197e+02  2.08124789e+02  4.76322668e+02  1.88215397e+02  
1.06396126e+04  904             7.76561007e+02  5.27886267e+02  2.30021993e+02  7.30207653e+02  6.71628580e+01  5.35012900e+01  
1.06675605e+04  438             4.25769870e+01  4.20195474e+02  6.20106640e+01  8.63794430e+01  5.52474470e+01  2.57870910e+02  
1.06769348e+04  958             9.00210659e+02  3.05369058e+02  1.95901498e+02  3.08592534e+02  6.32113650e+01  6.55665623e+02  
1.06846866e+04  964             3.80815470e+02  5.71214807e+02  1.97929991e+02  3.93031370e+02  4.94997649e+02  6.70231314e+02  
1.06900081e+04  130             1.26819060e+01  7.04800000e-02  8.40804259e+02  9.86697270e+02  7.33054610e+01  2.64930745e+02  
1.07409245e+04  962             1.42556290e+01  8.05988863e+02  1.53220740e+02  7.80734341e+02  4.86176230e+02  7.23628559e+02  
1.07480913e+04  995             6.24579030e+02  8.46517836e+02  9.66562662e+02  9.54325126e+02  5.18207972e+02  2.21472863e+02  
1.07747621e+04  51              8.88432972e+02  7.34540030e+01  4.02142580e+01  1.99724640e+02  3.00976500e+00  9.08724400e+00  
1.07855936e+04  675             2.69066975e+02  4.74278529e+02  7.42276747e+02  4.20933438e+02  4.26102944e+02  1.72469073e+02  
1.07915931e+04  413             5.62775572e+02  7.17465445e+02  1.07190861e+02  6.37383645e+02  2.27753666e+02  3.64802340e+02  
1.08436983e+04  522             2.75125380e+01  6.85025292e+02  9.66015671e+02  8.59857521e+02  3.27073740e+02  2.59097036e+02  
1.08535432e+04  752             2.59077277e+02  2.52838167e+02  1.99846040e+02  8.70013427e+02  3.47047833e+02  7.07785005e+02  
1.08602400e+04  518             9.40537989e+02  5.82453490e+02  4.04856443e+02  9.29060530e+02  3.78424074e+02  8.98955100e+01  
1.09275595e+04  953             4.98882705e+02  8.14866251e+02  1.66655212e+02  5.91031185e+02  6.30441439e+02  5.80280902e+02  
1.10027678e+04  873             3.19017760e+01  4.79855909e+02  2.13519376e+02  5.82925498e+02  4.15296871e+02  9.32983644e+02  
1.10751876e+04  921             9.68814583e+02  6.28278687e+02  1.61056840e+01  8.67284848e+02  8.10796390e+02  5.65057220e+01  
1.11098884e+04  709             3.39366381e+02  7.68796079e+02  7.24254228e+02  9.01016632e+02  8.52834610e+02  1.56845265e+02  
1.11192175e+04  365             3.38052905e+02  7.17168078e+02  9.45609564e+02  9.82658190e+01  4.59310000e-01  2.06730280e+02  
1.11893968e+04  613             3.28550682e+02  5.05189139e+02  1.60680388e+02  1.51402801e+02  5.40320379e+02  5.92151573e+02  
1.12403049e+04  488             1.78685518e+02  9.36282758e+02  2.02786155e+02  6.28190889e+02  9.89787887e+02  7.70281485e+02  
1.12536418e+04  53              8.36103901e+02  1.15042096e+02  1.98021394e+02  2.98542820e+01  6.74605576e+02  7.19462079e+02  
1.12698542e+04  209             5.84522544e+02  3.10725812e+02  4.57283742e+02  2.28365284e+02  4.67661000e-01  9.50964200e+01  
1.12887254e+04  237             6.33717426e+02  7.10994800e+01  2.26867138e+02  2.72262973e+02  1.30804770e+01  8.95414993e+02  
1.13140174e+04  422             7.27076982e+02  7.17171475e+02  6.47196730e+01  6.48740106e+02  1.43818996e+02  2.37985404e+02  
1.13390694e+04  299             9.10412520e+02  7.40952214e+02  1.22042476e+02  6.23326440e+02  5.74995585e+02  4.47757469e+02  
1.13661364e+04  11              3.61469712e+02  1.44210900e+00  7.22250000e-02  1.03101000e+00  3.33123350e+01  2.72811000e-01  
1.14050246e+04  913             8.25451072e+02  4.73812093e+02  7.26233697e+02  3.51306908e+02  7.11530378e+02  1.44723391e+02  
1.14978512e+04  881             2.54880000e-01  2.46977218e+02  1.19583950e+01  7.22984710e+02  3.10355518e+02  7.29184362e+02  
1.14989484e+04  653             6.82412763e+02  3.10250793e+02  1.90021803e+02  9.25353602e+02  9.21136577e+02  7.21364538e+02  
1.15019872e+04  434             7.70560136e+02  7.35011650e+01  5.73176692e+02  3.74446273e+02  2.58423921e+02  1.11882219e+02  
1.15114272e+04  15              1.34846000e-01  1.09369000e+01  1.23635900e+00  4.58480000e-02  7.91929274e+02  5.00471120e+01  
1.15346440e+04  933             2.42641834e+02  5.84231614e+02  1.36487006e+02  2.00679327e+02  4.32588080e+01  5.64646083e+02  
1.15447486e+04  855             7.60110100e+01  4.65323119e+02  1.52073591e+02  6.14612249e+02  6.60418969e+02  6.42351449e+02  
1.15614613e+04  516             9.43297622e+02  4.27377350e+02  2.07887160e+02  3.68561840e+02  4.03555453e+02  7.93024270e+02  
1.15854378e+04  979             5.93353678e+02  3.74056786e+02  1.62828314e+02  7.01151908e+02  8.38747007e+02  6.29089011e+02  
1.15857370e+04  410             1.79211201e+02  8.25095173e+02  2.03658081e+02  4.62981701e+02  7.51496623e+02  8.21047783e+02  
1.15918583e+04  56              8.12659510e+01  1.36956959e+02  1.14459916e+02  7.46564463e+02  3.94923000e-01  8.96423384e+02  
1.16383600e+04  112             6.26125531e+02  6.64396980e+01  2.27552650e+02  7.50479232e+02  1.60825257e+02  8.94991086e+02  
1.16774489e+04  388             9.44272170e+01  3.63497119e+02  7.38155925e+02  3.81606661e+02  7.04809000e-01  1.52260063e+02  
1.17009479e+04  499             6.21432210e+01  7.74466621e+02  2.19721204e+02  5.67454890e+02  5.71407866e+02  9.80299612e+02  
1.17151268e+04  281             1.79272265e+02  6.61443930e+02  8.11560164e+02  2.37602177e+02  8.75287598e+02  1.58215038e+02  
1.17355123e+04  927             3.55151911e+02  1.87331848e+02  7.34249083e+02  4.51513690e+02  8.17663971e+02  1.38831851e+02  
1.17649355e+04  663             1.84552390e+01  4.98776401e+02  7.65683349e+02  8.87945943e+02  4.97222330e+02  1.76491175e+02  
1.17874652e+04  916             5.53017586e+02  2.02276566e+02  7.79096705e+02  8.50083978e+02  3.72542264e+02  1.44049308e+02  
1.19438180e+04  381             1.79271520e+02  2.78712900e+01  3.74228970e+01  1.11802453e+02  7.97750000e-02  2.37985732e+02  
1.19818816e+04  948             8.48319444e+02  1.39330350e+01  1.17722313e+02  7.33608572e+02  4.57047648e+02  4.83648489e+02  
1.20145679e+04  79              2.44717131e+02  8.29374305e+02  5.52485496e+02  7.43931490e+02  5.31349234e+02  9.96409640e+01  
1.20405779e+04  586             5.56459150e+01  7.26973091e+02  3.41765645e+02  3.63223385e+02  6.63782218e+02  6.60548980e+01  
1.20437708e+04  951             9.68097599e+02  2.70689412e+02  5.97408936e+02  8.23968765e+02  5.52336187e+02  1.03080156e+02  
1.20505375e+04  902             3.14699828e+02  7.46513263e+02  2.26657821e+02  7.34960225e+02  1.30541494e+02  9.89066612e+02  
1.21124274e+04  334             1.25154133e+02  4.78671804e+02  5.31976600e+01  5.34294773e+02  7.60168077e+02  2.37984615e+02  
1.21285891e+04  57              7.89243909e+02  5.44918515e+02  2.11506604e+02  4.01502999e+02  1.71564960e+02  8.97473974e+02  
1.21382199e+04  144             1.26829650e+01  7.46679020e+01  9.09528763e+02  8.92317939e+02  1.72469475e+02  2.06074346e+02  
1.22417889e+04  897             8.47490940e+01  1.35104523e+02  1.27810114e+02  8.87251907e+02  4.70763557e+02  6.07201194e+02  
1.22421385e+04  751             2.39731491e+02  7.82440642e+02  1.27941884e+02  3.05072704e+02  1.83377859e+02  5.76293713e+02  
1.22588805e+04  200             1.79383786e+02  2.78729650e+01  1.70221935e+02  3.91792131e+02  2.13005460e+01  8.95430789e+02  
1.22822564e+04  38              3.88470600e+00  1.12600000e-02  7.24595000e-01  6.91000000e-03  6.37361000e-01  1.50236225e+02  
1.23551505e+04  490             8.22359740e+02  4.24909213e+02  8.08296500e+00  7.07972103e+02  6.20740940e+01  3.54432800e+01  
1.23563251e+04  874             2.15230683e+02  1.47436413e+02  1.76354010e+02  8.93335687e+02  2.84872532e+02  8.15900569e+02  
1.25139013e+04  956             1.17971207e+02  3.12796088e+02  1.23157551e+02  5.81740380e+02  7.08384984e+02  5.97856328e+02  
1.25388692e+04  647             9.60561851e+02  4.34769868e+02  4.39070190e+02  7.81876901e+02  9.21579618e+02  6.73201170e+01  
1.25724333e+04  936             9.05205523e+02  7.86775623e+02  1.79502384e+02  2.04309574e+02  4.91083118e+02  8.17958477e+02  
1.25838419e+04  500             8.52039664e+02  7.80954044e+02  2.46800446e+02  1.04978264e+02  6.88296451e+02  3.75749300e+01  
1.26257422e+04  280             5.14367800e+00  2.78768610e+01  6.93247000e-01  2.81582686e+02  4.55662000e-01  2.37986567e+02  
1.26771458e+04  433             6.60211545e+02  8.71124754e+02  5.53380519e+02  1.78409891e+02  9.52354419e+02  8.27340790e+01  
1.27449897e+04  464             6.13871400e+00  3.64736417e+02  5.92917410e+01  1.42252930e+02  7.17209384e+02  4.56459976e+02  
1.27501714e+04  117             3.76421986e+02  6.91853830e+01  1.31149982e+02  4.67471417e+02  1.90984358e+02  1.94136270e+01  
1.27998957e+04  481             9.21594996e+02  8.73604245e+02  1.48925247e+02  1.71609217e+02  2.68371062e+02  7.08841377e+02  
1.28105030e+04  756             5.34308899e+02  8.97052570e+02  7.77474100e+01  8.01278015e+02  8.77816680e+02  3.74100477e+02  
1.28550602e+04  337             4.59901100e+01  2.73235213e+02  6.86678783e+02  2.30544711e+02  5.89884572e+02  1.09955836e+02  
1.29383252e+04  576             4.56414945e+02  5.22697747e+02  7.57105236e+02  7.08931916e+02  3.87219088e+02  1.06354489e+02  
1.29420029e+04  922             9.71439748e+02  8.15778618e+02  5.42005260e+01  2.07678112e+02  4.29290687e+02  2.64182827e+02  
1.31046871e+04  607             1.83686030e+02  7.09823899e+02  1.14323168e+02  3.30040439e+02  5.54698376e+02  6.07306217e+02  
1.31285640e+04  259             1.79271997e+02  2.78464800e+01  2.90404810e+01  2.81573686e+02  4.60996000e-01  2.37993630e+02  
1.31686377e+04  226             2.85999088e+02  2.78125310e+01  9.89672240e+01  6.50833658e+02  4.29998000e-01  7.58156839e+02  
1.31948299e+04  642             1.93944098e+02  2.37638476e+02  1.52778802e+02  5.75408168e+02  5.89078840e+01  8.83855995e+02  
1.32331795e+04  454             5.88080341e+02  2.97136861e+02  1.32301051e+02  7.52762326e+02  3.99634962e+02  6.93587431e+02  
1.32971191e+04  420             8.57711577e+02  7.92587368e+02  3.86387600e+01  1.78409429e+02  4.66185000e-01  2.37985226e+02  
1.32993503e+04  71              1.64368139e+02  6.79550630e+01  7.17597052e+02  1.01602160e+01  5.82682669e+02  9.39310540e+01  
1.33836595e+04  767             6.12745136e+02  6.59414155e+02  1.06524094e+02  5.72931300e+02  9.18628953e+02  5.73188076e+02  
1.34587411e+04  316             4.64810549e+02  8.39905482e+02  1.05102160e+02  1.78410532e+02  3.82229529e+02  5.79601172e+02  
1.34860709e+04  784             1.73109673e+02  3.10568813e+02  3.36990260e+01  7.40503840e+01  7.23461726e+02  1.93165796e+02  
1.34879581e+04  977             8.79681946e+02  1.07291824e+02  1.29518366e+02  8.20797563e+02  7.67793292e+02  7.08199793e+02  
1.36053277e+04  247             6.46959360e+01  9.98093726e+02  5.58339024e+02  8.99026435e+02  2.39309714e+02  7.05922450e+01  
1.36583797e+04  955             8.90473475e+02  8.54281154e+02  5.88701421e+02  6.26181857e+02  1.41918320e+01  6.62507140e+01  
1.37056390e+04  127             5.31477622e+02  7.39350000e-02  1.61470373e+02  1.15868000e-01  4.14078702e+02  9.38963415e+02  
1.37155919e+04  801             5.43137292e+02  2.75303880e+02  1.22600732e+02  9.22304410e+02  9.27556110e+02  7.10890403e+02  
1.37345751e+04  208             9.97119787e+02  7.95537557e+02  4.83046820e+01  6.27983584e+02  2.64745345e+02  5.27927400e+00  
1.37482279e+04  243             1.79392264e+02  9.02216592e+02  8.19481700e+01  7.55949860e+02  4.65223000e-01  8.95435438e+02  
1.38472443e+04  504             5.54021208e+02  8.08037235e+02  8.94503878e+02  9.94926577e+02  8.35683868e+02  9.53193490e+01  
1.38499820e+04  36              1.93891000e-01  1.24591000e-01  1.72592359e+02  9.94148436e+02  3.94708100e+00  3.44515658e+02  
1.38886541e+04  889             6.47874231e+02  2.71011933e+02  1.05506756e+02  6.99369300e+01  1.31865610e+02  6.37661641e+02  
1.39833591e+04  819             3.33095055e+02  4.28598797e+02  1.06272287e+02  7.87479494e+02  1.08978723e+02  6.75840166e+02  
1.39937239e+04  602             1.39814686e+02  7.30050953e+02  8.47558810e+01  3.21133518e+02  9.08200535e+02  8.98051100e+00  
1.39946874e+04  175             4.32865025e+02  3.51189190e+01  4.78548959e+02  7.55959516e+02  3.58948157e+02  4.85326920e+01  
1.40095369e+04  971             6.56240747e+02  5.05445820e+01  1.16752930e+01  6.67772506e+02  9.52579248e+02  7.18629100e+01  
1.40139046e+04  886             8.61474474e+02  5.46266950e+02  3.62979910e+01  8.45522797e+02  4.31033912e+02  2.22148734e+02  
1.40161294e+04  220             1.79374323e+02  2.78756930e+01  1.30980288e+02  7.62522339e+02  8.24964650e+01  8.95429239e+02  
1.40277098e+04  654             1.36317104e+02  2.44686659e+02  9.69715208e+02  2.77273662e+02  9.25775543e+02  1.01363522e+02  
1.40834823e+04  596             2.66577709e+02  4.44100399e+02  7.28383217e+02  2.11026072e+02  2.20141320e+01  7.30721390e+01  
1.41225641e+04  177             5.98053310e+01  2.15095120e+01  4.71737377e+02  7.55941575e+02  2.85866051e+02  4.99338810e+01  
1.41265271e+04  122             6.01417730e+01  6.86830000e-02  1.12157450e+02  6.15894821e+02  7.33019140e+01  9.39649344e+02  
1.41539559e+04  816             1.17308479e+02  9.14318707e+02  3.20634910e+01  7.65936668e+02  8.41072361e+02  2.16510304e+02  
1.41625369e+04  906             8.82435320e+02  3.66254069e+02  7.61553049e+02  1.11834967e+02  2.86387084e+02  7.17529100e+01  
1.41808623e+04  101             7.22495280e+01  1.76103400e+00  9.16522765e+02  5.01065455e+02  1.81629000e+00  9.46666790e+01  
1.41821909e+04  70              3.80272084e+02  6.08883236e+02  1.51230841e+02  6.96490170e+01  5.90424000e-01  1.45038620e+01  
1.42471629e+04  225             5.69547800e+00  9.21811659e+02  6.64820589e+02  4.93402690e+02  4.30518000e-01  9.61623070e+01  
1.42533850e+04  414             9.04081917e+02  3.55717826e+02  7.42195924e+02  1.78412618e+02  4.60765000e-01  6.77546500e+01  
